miid,miname,mcid,mcname,date,price
M557087,週刊少年チャンピオン 1993年 表示号数44,C120282,週刊少年チャンピオン,1993-10-14,200.0
M543628,週刊少年ジャンプ 1993年 表示号数44,C119459,週刊少年ジャンプ,1993-10-18,190.0
M578101,週刊少年サンデー 1993年 表示号数44,C117607,週刊少年サンデー,1993-10-20,200.0
M536292,週刊少年マガジン 1993年 表示号数44,C119033,週刊少年マガジン,1993-10-20,200.0
M557086,週刊少年チャンピオン 1993年 表示号数45,C120282,週刊少年チャンピオン,1993-10-21,200.0
M543627,週刊少年ジャンプ 1993年 表示号数45,C119459,週刊少年ジャンプ,1993-10-25,200.0
M578100,週刊少年サンデー 1993年 表示号数45,C117607,週刊少年サンデー,1993-10-27,200.0
M536291,週刊少年マガジン 1993年 表示号数45,C119033,週刊少年マガジン,1993-10-27,200.0
M557085,週刊少年チャンピオン 1993年 表示号数46,C120282,週刊少年チャンピオン,1993-10-28,200.0
M543626,週刊少年ジャンプ 1993年 表示号数46,C119459,週刊少年ジャンプ,1993-11-01,190.0
M578099,週刊少年サンデー 1993年 表示号数46,C117607,週刊少年サンデー,1993-11-03,200.0
M536290,週刊少年マガジン 1993年 表示号数46,C119033,週刊少年マガジン,1993-11-03,210.0
M557084,週刊少年チャンピオン 1993年 表示号数47,C120282,週刊少年チャンピオン,1993-11-04,200.0
M543625,週刊少年ジャンプ 1993年 表示号数47,C119459,週刊少年ジャンプ,1993-11-08,190.0
M578098,週刊少年サンデー 1993年 表示号数47,C117607,週刊少年サンデー,1993-11-10,200.0
M536289,週刊少年マガジン 1993年 表示号数47,C119033,週刊少年マガジン,1993-11-10,200.0
M557083,週刊少年チャンピオン 1993年 表示号数48,C120282,週刊少年チャンピオン,1993-11-11,200.0
M543624,週刊少年ジャンプ 1993年 表示号数48,C119459,週刊少年ジャンプ,1993-11-15,200.0
M578097,週刊少年サンデー 1993年 表示号数48,C117607,週刊少年サンデー,1993-11-17,200.0
M536288,週刊少年マガジン 1993年 表示号数48,C119033,週刊少年マガジン,1993-11-17,210.0
M557082,週刊少年チャンピオン 1993年 表示号数49,C120282,週刊少年チャンピオン,1993-11-18,200.0
M543623,週刊少年ジャンプ 1993年 表示号数49,C119459,週刊少年ジャンプ,1993-11-22,190.0
M578096,週刊少年サンデー 1993年 表示号数49,C117607,週刊少年サンデー,1993-11-24,200.0
M536287,週刊少年マガジン 1993年 表示号数49,C119033,週刊少年マガジン,1993-11-24,200.0
M557081,週刊少年チャンピオン 1993年 表示号数50,C120282,週刊少年チャンピオン,1993-11-25,200.0
M543622,週刊少年ジャンプ 1993年 表示号数50,C119459,週刊少年ジャンプ,1993-11-29,190.0
M578095,週刊少年サンデー 1993年 表示号数50,C117607,週刊少年サンデー,1993-12-01,200.0
M536286,週刊少年マガジン 1993年 表示号数50,C119033,週刊少年マガジン,1993-12-01,200.0
M557080,週刊少年チャンピオン 1993年 表示号数51,C120282,週刊少年チャンピオン,1993-12-02,200.0
M543621,週刊少年ジャンプ 1993年 表示号数51,C119459,週刊少年ジャンプ,1993-12-06,200.0
M578094,週刊少年サンデー 1993年 表示号数51,C117607,週刊少年サンデー,1993-12-08,210.0
M536285,週刊少年マガジン 1993年 表示号数51,C119033,週刊少年マガジン,1993-12-08,200.0
M557079,週刊少年チャンピオン 1993年 表示号数52,C120282,週刊少年チャンピオン,1993-12-09,200.0
M543620,週刊少年ジャンプ 1993年 表示号数52,C119459,週刊少年ジャンプ,1993-12-13,190.0
M578093,週刊少年サンデー 1993年 表示号数52,C117607,週刊少年サンデー,1993-12-15,210.0
M536284,週刊少年マガジン 1993年 表示号数52,C119033,週刊少年マガジン,1993-12-15,200.0
M557078,週刊少年チャンピオン 1993年 表示号数53,C120282,週刊少年チャンピオン,1993-12-16,200.0
M578092,週刊少年サンデー 1994年 表示号数1,C117607,週刊少年サンデー,1994-01-01,210.0
M543619,週刊少年ジャンプ 1994年 表示号数1,C119459,週刊少年ジャンプ,1994-01-01,190.0
M557077,週刊少年チャンピオン 1994年 表示号数1,C120282,週刊少年チャンピオン,1994-01-01,210.0
M536283,週刊少年マガジン 1994年 表示号数1,C119033,週刊少年マガジン,1994-01-01,210.0
M557076,週刊少年チャンピオン 1994年 表示号数3,C120282,週刊少年チャンピオン,1994-01-06,220.0
M578091,週刊少年サンデー 1994年 表示号数3,C117607,週刊少年サンデー,1994-01-07,210.0
M543618,週刊少年ジャンプ 1994年 表示号数2,C119459,週刊少年ジャンプ,1994-01-08,200.0
M536282,週刊少年マガジン 1994年 表示号数3,C119033,週刊少年マガジン,1994-01-08,210.0
M543617,週刊少年ジャンプ 1994年 表示号数3,C119459,週刊少年ジャンプ,1994-01-10,200.0
M557075,週刊少年チャンピオン 1994年 表示号数5,C120282,週刊少年チャンピオン,1994-01-17,210.0
M543615,週刊少年ジャンプ 1994年 表示号数5,C119459,週刊少年ジャンプ,1994-01-18,200.0
M578090,週刊少年サンデー 1994年 表示号数5,C117607,週刊少年サンデー,1994-01-19,210.0
M536281,週刊少年マガジン 1994年 表示号数5,C119033,週刊少年マガジン,1994-01-19,210.0
M578089,週刊少年サンデー 1994年 表示号数6,C117607,週刊少年サンデー,1994-01-26,200.0
M536280,週刊少年マガジン 1994年 表示号数6,C119033,週刊少年マガジン,1994-01-26,200.0
M557074,週刊少年チャンピオン 1994年 表示号数7,C120282,週刊少年チャンピオン,1994-01-27,200.0
M543611,週刊少年ジャンプ 1994年 表示号数7,C119459,週刊少年ジャンプ,1994-01-31,190.0
M578088,週刊少年サンデー 1994年 表示号数7,C117607,週刊少年サンデー,1994-02-02,200.0
M536279,週刊少年マガジン 1994年 表示号数7,C119033,週刊少年マガジン,1994-02-02,200.0
M557073,週刊少年チャンピオン 1994年 表示号数8,C120282,週刊少年チャンピオン,1994-02-03,200.0
M543610,週刊少年ジャンプ 1994年 表示号数8,C119459,週刊少年ジャンプ,1994-02-07,190.0
M578087,週刊少年サンデー 1994年 表示号数8,C117607,週刊少年サンデー,1994-02-09,200.0
M536278,週刊少年マガジン 1994年 表示号数8,C119033,週刊少年マガジン,1994-02-09,200.0
M557072,週刊少年チャンピオン 1994年 表示号数9,C120282,週刊少年チャンピオン,1994-02-10,200.0
M543609,週刊少年ジャンプ 1994年 表示号数9,C119459,週刊少年ジャンプ,1994-02-14,190.0
M578085,週刊少年サンデー 1994年 表示号数9,C117607,週刊少年サンデー,1994-02-16,200.0
M536277,週刊少年マガジン 1994年 表示号数9,C119033,週刊少年マガジン,1994-02-16,200.0
M557071,週刊少年チャンピオン 1994年 表示号数10,C120282,週刊少年チャンピオン,1994-02-17,200.0
M543608,週刊少年ジャンプ 1994年 表示号数10,C119459,週刊少年ジャンプ,1994-02-21,200.0
M578084,週刊少年サンデー 1994年 表示号数10,C117607,週刊少年サンデー,1994-02-23,200.0
M536276,週刊少年マガジン 1994年 表示号数10,C119033,週刊少年マガジン,1994-02-23,200.0
M557070,週刊少年チャンピオン 1994年 表示号数11,C120282,週刊少年チャンピオン,1994-02-24,200.0
M543607,週刊少年ジャンプ 1994年 表示号数11,C119459,週刊少年ジャンプ,1994-02-28,190.0
M578083,週刊少年サンデー 1994年 表示号数11,C117607,週刊少年サンデー,1994-03-02,200.0
M536275,週刊少年マガジン 1994年 表示号数11,C119033,週刊少年マガジン,1994-03-02,200.0
M557069,週刊少年チャンピオン 1994年 表示号数12,C120282,週刊少年チャンピオン,1994-03-03,200.0
M543606,週刊少年ジャンプ 1994年 表示号数12,C119459,週刊少年ジャンプ,1994-03-07,200.0
M578082,週刊少年サンデー 1994年 表示号数12,C117607,週刊少年サンデー,1994-03-09,200.0
M536274,週刊少年マガジン 1994年 表示号数12,C119033,週刊少年マガジン,1994-03-09,200.0
M557068,週刊少年チャンピオン 1994年 表示号数13,C120282,週刊少年チャンピオン,1994-03-10,200.0
M543605,週刊少年ジャンプ 1994年 表示号数13,C119459,週刊少年ジャンプ,1994-03-14,190.0
M578081,週刊少年サンデー 1994年 表示号数13,C117607,週刊少年サンデー,1994-03-16,200.0
M536273,週刊少年マガジン 1994年 表示号数13,C119033,週刊少年マガジン,1994-03-16,200.0
M557067,週刊少年チャンピオン 1994年 表示号数14,C120282,週刊少年チャンピオン,1994-03-17,200.0
M543604,週刊少年ジャンプ 1994年 表示号数14,C119459,週刊少年ジャンプ,1994-03-21,190.0
M578080,週刊少年サンデー 1994年 表示号数14,C117607,週刊少年サンデー,1994-03-23,200.0
M536272,週刊少年マガジン 1994年 表示号数14,C119033,週刊少年マガジン,1994-03-23,200.0
M557066,週刊少年チャンピオン 1994年 表示号数15,C120282,週刊少年チャンピオン,1994-03-24,200.0
M543603,週刊少年ジャンプ 1994年 表示号数15,C119459,週刊少年ジャンプ,1994-03-28,200.0
M578078,週刊少年サンデー 1994年 表示号数15,C117607,週刊少年サンデー,1994-03-30,210.0
M536271,週刊少年マガジン 1994年 表示号数15,C119033,週刊少年マガジン,1994-03-30,210.0
M557065,週刊少年チャンピオン 1994年 表示号数16,C120282,週刊少年チャンピオン,1994-03-31,200.0
M543602,週刊少年ジャンプ 1994年 表示号数16,C119459,週刊少年ジャンプ,1994-04-04,200.0
M578077,週刊少年サンデー 1994年 表示号数16,C117607,週刊少年サンデー,1994-04-06,200.0
M536270,週刊少年マガジン 1994年 表示号数16,C119033,週刊少年マガジン,1994-04-06,200.0
M557064,週刊少年チャンピオン 1994年 表示号数17,C120282,週刊少年チャンピオン,1994-04-07,200.0
M543601,週刊少年ジャンプ 1994年 表示号数17,C119459,週刊少年ジャンプ,1994-04-11,190.0
M578076,週刊少年サンデー 1994年 表示号数17,C117607,週刊少年サンデー,1994-04-13,200.0
M536269,週刊少年マガジン 1994年 表示号数17,C119033,週刊少年マガジン,1994-04-13,200.0
M557063,週刊少年チャンピオン 1994年 表示号数18,C120282,週刊少年チャンピオン,1994-04-14,200.0
M543600,週刊少年ジャンプ 1994年 表示号数18,C119459,週刊少年ジャンプ,1994-04-18,190.0
M578075,週刊少年サンデー 1994年 表示号数18,C117607,週刊少年サンデー,1994-04-20,200.0
M536268,週刊少年マガジン 1994年 表示号数18,C119033,週刊少年マガジン,1994-04-20,210.0
M557062,週刊少年チャンピオン 1994年 表示号数19,C120282,週刊少年チャンピオン,1994-04-21,200.0
M543599,週刊少年ジャンプ 1994年 表示号数19,C119459,週刊少年ジャンプ,1994-04-25,200.0
M578074,週刊少年サンデー 1994年 表示号数19,C117607,週刊少年サンデー,1994-04-27,200.0
M536267,週刊少年マガジン 1994年 表示号数19,C119033,週刊少年マガジン,1994-04-27,210.0
M557061,週刊少年チャンピオン 1994年 表示号数20,C120282,週刊少年チャンピオン,1994-04-28,200.0
M543598,週刊少年ジャンプ 1994年 表示号数20,C119459,週刊少年ジャンプ,1994-05-02,190.0
M578073,週刊少年サンデー 1994年 表示号数20,C117607,週刊少年サンデー,1994-05-04,200.0
M536265,週刊少年マガジン 1994年 表示号数20,C119033,週刊少年マガジン,1994-05-04,200.0
M557060,週刊少年チャンピオン 1994年 表示号数21,C120282,週刊少年チャンピオン,1994-05-05,200.0
M543597,週刊少年ジャンプ 1994年 表示号数21,C119459,週刊少年ジャンプ,1994-05-09,200.0
M578072,週刊少年サンデー 1994年 表示号数21,C117607,週刊少年サンデー,1994-05-11,210.0
M536264,週刊少年マガジン 1994年 表示号数21,C119033,週刊少年マガジン,1994-05-11,220.0
M616907,週刊少年チャンピオン 1994年 表示号数22,C120282,週刊少年チャンピオン,1994-05-19,210.0
M543596,週刊少年ジャンプ 1994年 表示号数23,C119459,週刊少年ジャンプ,1994-05-23,190.0
M578070,週刊少年サンデー 1994年 表示号数23,C117607,週刊少年サンデー,1994-05-25,200.0
M536263,週刊少年マガジン 1994年 表示号数23,C119033,週刊少年マガジン,1994-05-25,210.0
M557058,週刊少年チャンピオン 1994年 表示号数24,C120282,週刊少年チャンピオン,1994-05-26,200.0
M543595,週刊少年ジャンプ 1994年 表示号数24,C119459,週刊少年ジャンプ,1994-05-30,200.0
M578069,週刊少年サンデー 1994年 表示号数24,C117607,週刊少年サンデー,1994-06-01,200.0
M536262,週刊少年マガジン 1994年 表示号数24,C119033,週刊少年マガジン,1994-06-01,200.0
M557057,週刊少年チャンピオン 1994年 表示号数25,C120282,週刊少年チャンピオン,1994-06-02,200.0
M543594,週刊少年ジャンプ 1994年 表示号数25,C119459,週刊少年ジャンプ,1994-06-06,200.0
M578068,週刊少年サンデー 1994年 表示号数25,C117607,週刊少年サンデー,1994-06-08,200.0
M536261,週刊少年マガジン 1994年 表示号数25,C119033,週刊少年マガジン,1994-06-08,210.0
M557056,週刊少年チャンピオン 1994年 表示号数26,C120282,週刊少年チャンピオン,1994-06-09,200.0
M543593,週刊少年ジャンプ 1994年 表示号数26,C119459,週刊少年ジャンプ,1994-06-13,190.0
M578067,週刊少年サンデー 1994年 表示号数26,C117607,週刊少年サンデー,1994-06-15,200.0
M536260,週刊少年マガジン 1994年 表示号数26,C119033,週刊少年マガジン,1994-06-15,200.0
M557055,週刊少年チャンピオン 1994年 表示号数27,C120282,週刊少年チャンピオン,1994-06-16,200.0
M543592,週刊少年ジャンプ 1994年 表示号数27,C119459,週刊少年ジャンプ,1994-06-20,190.0
M578066,週刊少年サンデー 1994年 表示号数27,C117607,週刊少年サンデー,1994-06-22,210.0
M536259,週刊少年マガジン 1994年 表示号数27,C119033,週刊少年マガジン,1994-06-22,210.0
M557054,週刊少年チャンピオン 1994年 表示号数28,C120282,週刊少年チャンピオン,1994-06-23,200.0
M543591,週刊少年ジャンプ 1994年 表示号数28,C119459,週刊少年ジャンプ,1994-06-27,190.0
M578065,週刊少年サンデー 1994年 表示号数28,C117607,週刊少年サンデー,1994-06-29,200.0
M536258,週刊少年マガジン 1994年 表示号数28,C119033,週刊少年マガジン,1994-06-29,210.0
M557053,週刊少年チャンピオン 1994年 表示号数29,C120282,週刊少年チャンピオン,1994-06-30,200.0
M543590,週刊少年ジャンプ 1994年 表示号数29,C119459,週刊少年ジャンプ,1994-07-04,200.0
M578064,週刊少年サンデー 1994年 表示号数29,C117607,週刊少年サンデー,1994-07-06,200.0
M536257,週刊少年マガジン 1994年 表示号数29,C119033,週刊少年マガジン,1994-07-06,200.0
M557052,週刊少年チャンピオン 1994年 表示号数30,C120282,週刊少年チャンピオン,1994-07-07,200.0
