パッケージID,ゲームパッケージの発売日,価格,プラットフォーム名,価格%1000,メーカー名
M737967,2011-01-27,5040.0,プレイステーション・ポータブル,40.0,ソニー
M743886,2011-01-27,2200.0,プレイステーション・ポータブル,200.0,ソニー
M766275,2011-01-27,2400.0,プレイステーション・ポータブル,400.0,ソニー
M737968,2011-01-27,7140.0,プレイステーション・ポータブル,140.0,ソニー
M750699,2011-01-27,9240.0,ニンテンドーDS,240.0,任天堂
M720980,2011-01-27,6279.0,プレイステーション・ポータブル,279.0,ソニー
M721453,2011-01-27,1980.0,プレイステーション・ポータブル,980.0,ソニー
M739252,2011-01-27,600.0,プレイステーション3,600.0,ソニー
M720977,2011-01-27,6090.0,プレイステーション・ポータブル,90.0,ソニー
M742583,2011-01-27,5980.0,プレイステーション3,980.0,ソニー
M738611,2011-01-27,8190.0,プレイステーション3,190.0,ソニー
M750698,2011-01-27,6090.0,ニンテンドーDS,90.0,任天堂
M749317,2011-01-27,3980.0,プレイステーション3,980.0,ソニー
M756710,2011-01-27,8190.0,プレイステーション3,190.0,ソニー
M754912,2011-01-27,3129.0,プレイステーション3,129.0,ソニー
M744355,2011-02-01,600.0,プレイステーション3,600.0,ソニー
M752462,2011-02-03,2940.0,ニンテンドーDS,940.0,任天堂
M744069,2011-02-03,7140.0,プレイステーション3,140.0,ソニー
M760673,2011-02-03,6090.0,ニンテンドーDS,90.0,任天堂
M745564,2011-02-03,7140.0,プレイステーション・ポータブル,140.0,ソニー
M756748,2011-02-03,7329.0,プレイステーション・ポータブル,329.0,ソニー
M762577,2011-02-03,4800.0,ニンテンドーDS,800.0,任天堂
M752595,2011-02-03,5040.0,ニンテンドーDS,40.0,任天堂
M765906,2011-02-03,6090.0,ニンテンドーDS,90.0,任天堂
M720975,2011-02-03,4980.0,プレイステーション・ポータブル,980.0,ソニー
M751755,2011-02-03,5040.0,プレイステーション・ポータブル,40.0,ソニー
M760672,2011-02-03,5040.0,ニンテンドーDS,40.0,任天堂
M751756,2011-02-03,7140.0,プレイステーション・ポータブル,140.0,ソニー
M756747,2011-02-03,5229.0,プレイステーション・ポータブル,229.0,ソニー
M745562,2011-02-03,4500.0,プレイステーション・ポータブル,500.0,ソニー
M745563,2011-02-03,5040.0,プレイステーション・ポータブル,40.0,ソニー
M765287,2011-02-03,3800.0,プレイステーション・ポータブル,800.0,ソニー
M763960,2011-02-03,480.0,プレイステーション・ポータブル,480.0,ソニー
M763343,2011-02-03,2800.0,プレイステーション・ポータブル,800.0,ソニー
M759054,2011-02-09,600.0,ゲームアーカイブス,600.0,ソニー
M745549,2011-02-09,600.0,ゲームアーカイブス,600.0,ソニー
M734329,2011-02-09,600.0,ゲームアーカイブス,600.0,ソニー
M745762,2011-02-09,600.0,ゲームアーカイブス,600.0,ソニー
M738188,2011-02-09,600.0,ゲームアーカイブス,600.0,ソニー
M734155,2011-02-09,600.0,ゲームアーカイブス,600.0,ソニー
M744855,2011-02-09,600.0,ゲームアーカイブス,600.0,ソニー
M763969,2011-02-10,480.0,プレイステーション・ポータブル,480.0,ソニー
M751551,2011-02-10,5700.0,プレイステーション・ポータブル,700.0,ソニー
M738021,2011-02-10,2500.0,プレイステーション・ポータブル,500.0,ソニー
M760439,2011-02-10,4830.0,プレイステーション・ポータブル,830.0,ソニー
M745801,2011-02-10,3990.0,プレイステーション・ポータブル,990.0,ソニー
M720974,2011-02-10,6279.0,プレイステーション・ポータブル,279.0,ソニー
M745803,2011-02-10,9030.0,プレイステーション・ポータブル,30.0,ソニー
M766157,2011-02-10,3990.0,プレイステーション・ポータブル,990.0,ソニー
M758854,2011-02-10,3990.0,プレイステーション3,990.0,ソニー
M763602,2011-02-10,3990.0,Wii,990.0,任天堂
M764667,2011-02-10,5040.0,ニンテンドーDS,40.0,任天堂
M763598,2011-02-10,7140.0,プレイステーション3,140.0,ソニー
M745802,2011-02-10,6090.0,プレイステーション・ポータブル,90.0,ソニー
M758532,2011-02-10,5980.0,プレイステーション3,980.0,ソニー
M738019,2011-02-10,2500.0,プレイステーション・ポータブル,500.0,ソニー
M748510,2011-02-15,900.0,Wii,900.0,任天堂
M757841,2011-02-15,1000.0,プレイステーション3,0.0,ソニー
M742152,2011-02-15,500.0,Wii,500.0,任天堂
M746420,2011-02-16,600.0,ゲームアーカイブス,600.0,ソニー
M760342,2011-02-16,600.0,ゲームアーカイブス,600.0,ソニー
M733948,2011-02-16,800.0,ゲームアーカイブス,800.0,ソニー
M750744,2011-02-16,500.0,ニンテンドーDS,500.0,任天堂
M758383,2011-02-16,800.0,ゲームアーカイブス,800.0,ソニー
M766913,2011-02-16,500.0,ニンテンドーDS,500.0,任天堂
M741283,2011-02-17,3800.0,プレイステーション3,800.0,ソニー
M752046,2011-02-17,7980.0,プレイステーション3,980.0,ソニー
M738538,2011-02-17,5040.0,プレイステーション・ポータブル,40.0,ソニー
M720682,2011-02-17,6990.0,プレイステーション3,990.0,ソニー
M738539,2011-02-17,7140.0,プレイステーション・ポータブル,140.0,ソニー
M765329,2011-02-17,5040.0,ニンテンドーDS,40.0,任天堂
M764621,2011-02-17,1800.0,プレイステーション・ポータブル,800.0,ソニー
M757742,2011-02-17,2100.0,プレイステーション・ポータブル,100.0,ソニー
M740793,2011-02-17,2940.0,プレイステーション・ポータブル,940.0,ソニー
M740890,2011-02-17,2940.0,プレイステーション・ポータブル,940.0,ソニー
M762283,2011-02-17,3200.0,プレイステーション・ポータブル,200.0,ソニー
M765330,2011-02-17,7140.0,ニンテンドーDS,140.0,任天堂
M751372,2011-02-17,1900.0,プレイステーション3,900.0,ソニー
M751373,2011-02-17,2980.0,プレイステーション3,980.0,ソニー
M762958,2011-02-17,2940.0,プレイステーション・ポータブル,940.0,ソニー
M757754,2011-02-17,2100.0,プレイステーション・ポータブル,100.0,ソニー
M754945,2011-02-22,2100.0,プレイステーション・ポータブル,100.0,ソニー
M734344,2011-02-22,2100.0,プレイステーション・ポータブル,100.0,ソニー
M764015,2011-02-22,7140.0,プレイステーション3,140.0,ソニー
M764000,2011-02-23,600.0,ゲームアーカイブス,600.0,ソニー
M762218,2011-02-23,600.0,ゲームアーカイブス,600.0,ソニー
M745764,2011-02-23,600.0,ゲームアーカイブス,600.0,ソニー
M746350,2011-02-23,500.0,ニンテンドーDS,500.0,任天堂
M741417,2011-02-23,600.0,ゲームアーカイブス,600.0,ソニー
M747313,2011-02-23,600.0,ゲームアーカイブス,600.0,ソニー
M743066,2011-02-23,600.0,ゲームアーカイブス,600.0,ソニー
M747127,2011-02-23,600.0,ゲームアーカイブス,600.0,ソニー
M744586,2011-02-23,200.0,ニンテンドーDS,200.0,任天堂
M742142,2011-02-24,9240.0,プレイステーション・ポータブル,240.0,ソニー
M765949,2011-02-24,7140.0,プレイステーション3,140.0,ソニー
M766365,2011-02-24,8190.0,プレイステーション2,190.0,ソニー
M721451,2011-02-24,6090.0,プレイステーション・ポータブル,90.0,ソニー
M765950,2011-02-24,9975.0,プレイステーション3,975.0,ソニー
M742130,2011-02-24,6090.0,Wii,90.0,任天堂
M753932,2011-02-24,4800.0,プレイステーション3,800.0,ソニー
M766586,2011-02-24,6090.0,プレイステーション・ポータブル,90.0,ソニー
M753933,2011-02-24,6090.0,プレイステーション3,90.0,ソニー
M755135,2011-02-24,8379.0,プレイステーション・ポータブル,379.0,ソニー
M766366,2011-02-24,9240.0,プレイステーション2,240.0,ソニー
M766364,2011-02-24,6090.0,プレイステーション2,90.0,ソニー
M739827,2011-02-24,200.0,プレイステーション・ポータブル,200.0,ソニー
M741390,2011-02-24,3990.0,プレイステーション3,990.0,ソニー
M764139,2011-02-24,4000.0,プレイステーション・ポータブル,0.0,ソニー
M720969,2011-02-24,5040.0,プレイステーション・ポータブル,40.0,ソニー
M764140,2011-02-24,5040.0,プレイステーション・ポータブル,40.0,ソニー
M720970,2011-02-24,8190.0,プレイステーション・ポータブル,190.0,ソニー
M720971,2011-02-24,8190.0,プレイステーション・ポータブル,190.0,ソニー
M720972,2011-02-24,5800.0,プレイステーション・ポータブル,800.0,ソニー
M758235,2011-02-24,3990.0,プレイステーション3,990.0,ソニー
M740122,2011-02-24,6980.0,プレイステーション3,980.0,ソニー
M720973,2011-02-24,6090.0,プレイステーション・ポータブル,90.0,ソニー
M754393,2011-02-24,7665.0,プレイステーション3,665.0,ソニー
M758633,2011-02-24,7140.0,プレイステーション3,140.0,ソニー
M755134,2011-02-24,1700.0,プレイステーション・ポータブル,700.0,ソニー
M740226,2011-02-24,8190.0,プレイステーション3,190.0,ソニー
M758630,2011-02-24,7140.0,Wii,140.0,任天堂
M745630,2011-02-26,5800.0,ニンテンドー3DS,800.0,任天堂
M721447,2011-02-26,6090.0,ニンテンドー3DS,90.0,任天堂
M721449,2011-02-26,4800.0,ニンテンドー3DS,800.0,任天堂
M720968,2011-02-26,4800.0,ニンテンドー3DS,800.0,任天堂
M763552,2011-02-26,6090.0,ニンテンドー3DS,90.0,任天堂
M752272,2011-02-26,4980.0,ニンテンドー3DS,980.0,任天堂
M721450,2011-02-26,4800.0,ニンテンドー3DS,800.0,任天堂
M748455,2011-02-26,5040.0,ニンテンドー3DS,40.0,任天堂
M755006,2011-03-01,800.0,Wii,800.0,任天堂
M747207,2011-03-02,500.0,ニンテンドーDS,500.0,任天堂
M720967,2011-03-03,5229.0,プレイステーション・ポータブル,229.0,ソニー
M761852,2011-03-03,7770.0,プレイステーション3,770.0,ソニー
M757143,2011-03-03,4200.0,ニンテンドーDS,200.0,任天堂
M752066,2011-03-03,3800.0,プレイステーション2,800.0,ソニー
M746873,2011-03-03,2800.0,プレイステーション・ポータブル,800.0,ソニー
M749695,2011-03-03,4410.0,ニンテンドー3DS,410.0,任天堂
M754901,2011-03-03,5040.0,プレイステーション3,40.0,ソニー
M721446,2011-03-03,5040.0,ニンテンドーDS,40.0,任天堂
M720966,2011-03-03,2940.0,プレイステーション・ポータブル,940.0,ソニー
M720681,2011-03-03,6090.0,プレイステーション・ポータブル,90.0,ソニー
M721445,2011-03-03,5040.0,ニンテンドーDS,40.0,任天堂
M738531,2011-03-03,2100.0,プレイステーション・ポータブル,100.0,ソニー
M741583,2011-03-03,500.0,プレイステーション3,500.0,ソニー
M749769,2011-03-03,3800.0,プレイステーション2,800.0,ソニー
M765441,2011-03-03,5040.0,ニンテンドーDS,40.0,任天堂
M740588,2011-03-03,3900.0,プレイステーション3,900.0,ソニー
M762345,2011-03-03,3990.0,ニンテンドー3DS,990.0,任天堂
M755339,2011-03-09,800.0,ニンテンドーDS,800.0,任天堂
M743585,2011-03-09,600.0,ゲームアーカイブス,600.0,ソニー
M740888,2011-03-09,2200.0,プレイステーション・ポータブル,200.0,ソニー
M758815,2011-03-09,600.0,ゲームアーカイブス,600.0,ソニー
M739213,2011-03-09,2100.0,プレイステーション・ポータブル,100.0,ソニー
M748388,2011-03-09,600.0,ゲームアーカイブス,600.0,ソニー
M755865,2011-03-09,600.0,ゲームアーカイブス,600.0,ソニー
M737092,2011-03-09,2000.0,プレイステーション・ポータブル,0.0,ソニー
M734628,2011-03-10,6090.0,プレイステーション・ポータブル,90.0,ソニー
M760150,2011-03-10,2200.0,プレイステーション・ポータブル,200.0,ソニー
M720965,2011-03-10,5250.0,プレイステーション・ポータブル,250.0,ソニー
M760762,2011-03-10,2940.0,プレイステーション・ポータブル,940.0,ソニー
M753069,2011-03-10,2400.0,プレイステーション・ポータブル,400.0,ソニー
M763219,2011-03-10,8190.0,プレイステーション・ポータブル,190.0,ソニー
M763218,2011-03-10,6090.0,プレイステーション・ポータブル,90.0,ソニー
M738349,2011-03-10,6090.0,プレイステーション・ポータブル,90.0,ソニー
M720963,2011-03-10,6279.0,プレイステーション・ポータブル,279.0,ソニー
M737394,2011-03-10,5800.0,ニンテンドー3DS,800.0,任天堂
M738350,2011-03-10,8175.0,プレイステーション・ポータブル,175.0,ソニー
M720964,2011-03-10,7200.0,プレイステーション3,200.0,ソニー
M753070,2011-03-10,2940.0,プレイステーション・ポータブル,940.0,ソニー
M739790,2011-03-10,2980.0,プレイステーション3,980.0,ソニー
M734361,2011-03-15,900.0,Wii,900.0,任天堂
M760902,2011-03-16,500.0,ニンテンドーDS,500.0,任天堂
M737045,2011-03-16,500.0,ニンテンドーDS,500.0,任天堂
M738614,2011-03-17,3990.0,プレイステーション3,990.0,ソニー
M760240,2011-03-17,6090.0,プレイステーション・ポータブル,90.0,ソニー
M760457,2011-03-17,3990.0,ニンテンドーDS,990.0,任天堂
M760452,2011-03-17,3990.0,ニンテンドーDS,990.0,任天堂
M743464,2011-03-17,5040.0,ニンテンドー3DS,40.0,任天堂
M750350,2011-03-17,6300.0,プレイステーション3,300.0,ソニー
M733956,2011-03-17,800.0,ゲームアーカイブス,800.0,ソニー
M760241,2011-03-17,8190.0,プレイステーション・ポータブル,190.0,ソニー
M753192,2011-03-17,2940.0,プレイステーション・ポータブル,940.0,ソニー
M747214,2011-03-17,600.0,ゲームアーカイブス,600.0,ソニー
M734798,2011-03-17,800.0,ゲームアーカイブス,800.0,ソニー
M738613,2011-03-17,3500.0,プレイステーション3,500.0,ソニー
M744403,2011-03-17,2940.0,プレイステーション・ポータブル,940.0,ソニー
M753189,2011-03-23,2200.0,プレイステーション・ポータブル,200.0,ソニー
M743080,2011-03-23,1200.0,プレイステーション3,200.0,ソニー
M747526,2011-03-24,3000.0,プレイステーション・ポータブル,0.0,ソニー
M752870,2011-03-24,3800.0,ニンテンドーDS,800.0,任天堂
M747527,2011-03-24,4179.0,プレイステーション・ポータブル,179.0,ソニー
M758635,2011-03-24,2800.0,Wii,800.0,任天堂
M729679,2011-03-24,5980.0,プレイステーション・ポータブル,980.0,ソニー
M760440,2011-03-24,6090.0,プレイステーション・ポータブル,90.0,ソニー
M734834,2011-03-24,2400.0,プレイステーション・ポータブル,400.0,ソニー
M745349,2011-03-24,6090.0,Wii,90.0,任天堂
M739682,2011-03-24,6090.0,ニンテンドー3DS,90.0,任天堂
M746680,2011-03-24,3980.0,プレイステーション3,980.0,ソニー
M751538,2011-03-24,2800.0,Wii,800.0,任天堂
M729678,2011-03-24,2100.0,プレイステーション・ポータブル,100.0,ソニー
M760441,2011-03-24,8190.0,プレイステーション・ポータブル,190.0,ソニー
M758305,2011-03-24,5040.0,ニンテンドー3DS,40.0,任天堂
M737654,2011-03-24,5000.0,プレイステーション・ポータブル,0.0,ソニー
M759692,2011-03-24,2940.0,プレイステーション・ポータブル,940.0,ソニー
M760126,2011-03-24,2200.0,プレイステーション・ポータブル,200.0,ソニー
M766880,2011-03-25,600.0,ゲームアーカイブス,600.0,ソニー
M738391,2011-03-25,600.0,ゲームアーカイブス,600.0,ソニー
M743063,2011-03-25,600.0,ゲームアーカイブス,600.0,ソニー
M734575,2011-03-25,600.0,ゲームアーカイブス,600.0,ソニー
M765657,2011-03-25,600.0,ゲームアーカイブス,600.0,ソニー
M745320,2011-03-26,9240.0,プレイステーション・ポータブル,240.0,ソニー
M758257,2011-03-29,900.0,Wii,900.0,任天堂
M740797,2011-03-29,1350.0,プレイステーション3,350.0,ソニー
M756019,2011-03-29,500.0,Wii,500.0,任天堂
M765691,2011-03-30,500.0,ニンテンドーDS,500.0,任天堂
M756964,2011-03-31,8925.0,プレイステーション3,925.0,ソニー
