プラットフォーム名,weekday,パブリッシャー名,パッケージ数,曜日,メーカー名
プレイステーション・ポータブル,3,コナミ株式会社,3,木,ソニー
プレイステーション・ポータブル,3,コーエー,18,木,ソニー
プレイステーション・ポータブル,3,コーエーテクモゲームス,6,木,ソニー
プレイステーション・ポータブル,3,コードマスターズ株式会社,4,木,ソニー
プレイステーション・ポータブル,3,サイバーフロント,6,木,ソニー
プレイステーション・ポータブル,3,システムソフト・アルファー,2,木,ソニー
プレイステーション・ポータブル,3,システムソフト・アルファー株式会社,47,木,ソニー
プレイステーション・ポータブル,3,スクウェア・エニックス,13,木,ソニー
プレイステーション・ポータブル,3,スターフィッシュ・エスディ,1,木,ソニー
プレイステーション・ポータブル,3,スティング,1,木,ソニー
プレイステーション・ポータブル,3,スパイク,3,木,ソニー
プレイステーション・ポータブル,3,スパイク・チュンソフト,2,木,ソニー
プレイステーション・ポータブル,3,セガ,31,木,ソニー
プレイステーション・ポータブル,3,ゼンリン,1,木,ソニー
プレイステーション・ポータブル,3,ソニーコンピュータエンタテインメント,1,木,ソニー
プレイステーション・ポータブル,3,ソニー・コンピュータエンタテインメント,38,木,ソニー
プレイステーション・ポータブル,3,ソニー・コンピュータエンターテインメント,1,木,ソニー
プレイステーション・ポータブル,3,タイトー,3,木,ソニー
プレイステーション・ポータブル,3,テイクツー・インタラクティブ・ジャパン,3,木,ソニー
プレイステーション・ポータブル,3,テイクツー・インタラクティブ・ジャパン合同会社,12,木,ソニー
プレイステーション・ポータブル,3,テクモ株式会社,3,木,ソニー
プレイステーション・ポータブル,3,ディースリー・パブリッシャー,14,木,ソニー
プレイステーション・ポータブル,3,ドラス,1,木,ソニー
プレイステーション・ポータブル,3,ナウプロダクション,1,木,ソニー
プレイステーション・ポータブル,3,ナムコ,2,木,ソニー
プレイステーション・ポータブル,3,ハドソン,1,木,ソニー
プレイステーション・ポータブル,3,ハムスター,5,木,ソニー
プレイステーション・ポータブル,3,バンダイ,1,木,ソニー
プレイステーション・ポータブル,3,バンダイナムコ ゲームス,1,木,ソニー
プレイステーション・ポータブル,3,バンダイナムコゲームス,88,木,ソニー
プレイステーション・ポータブル,3,ヒューネックス株式会社,8,木,ソニー
プレイステーション・ポータブル,3,フィールズ株式会社,2,木,ソニー
プレイステーション・ポータブル,3,フリュー株式会社,12,木,ソニー
プレイステーション・ポータブル,3,フロム・ソフトウェア,2,木,ソニー
プレイステーション・ポータブル,3,ブシロード,1,木,ソニー
プレイステーション・ポータブル,3,ブロッコリー,7,木,ソニー
プレイステーション・ポータブル,3,プロトタイプ,2,木,ソニー
プレイステーション・ポータブル,3,ベストメディア,1,木,ソニー
プレイステーション・ポータブル,3,ホビボックス株式会社,2,木,ソニー
プレイステーション・ポータブル,3,マーベラスインタラクティブ,1,木,ソニー
プレイステーション・ポータブル,3,マーベラスエンターテイメント,7,木,ソニー
プレイステーション・ポータブル,3,メディアファイブ,2,木,ソニー
プレイステーション・ポータブル,3,ヤマサエンタテイメント株式会社,1,木,ソニー
プレイステーション・ポータブル,3,ユービーアイソフト株式会社,9,木,ソニー
プレイステーション・ポータブル,3,ラッセル,2,木,ソニー
プレイステーション・ポータブル,3,レベルファイブ,1,木,ソニー
プレイステーション・ポータブル,3,ヴューズ,5,木,ソニー
プレイステーション・ポータブル,3,元気株式会社,19,木,ソニー
プレイステーション・ポータブル,3,加賀クリエイト株式会社,51,木,ソニー
プレイステーション・ポータブル,3,"加賀クリエイト株式会社,アルケミスト",1,木,ソニー
プレイステーション・ポータブル,3,大都技研,1,木,ソニー
プレイステーション・ポータブル,3,拓洋興業,1,木,ソニー
プレイステーション・ポータブル,3,拓洋興業 (TAKUYO),1,木,ソニー
プレイステーション・ポータブル,3,日本ファルコム株式会社,59,木,ソニー
プレイステーション・ポータブル,3,日本一ソフトウェア,10,木,ソニー
プレイステーション・ポータブル,3,有限会社グレフ,3,木,ソニー
プレイステーション・ポータブル,3,有限会社ネットレヴォ,9,木,ソニー
プレイステーション・ポータブル,3,株式会社AQインタラクティブ,3,木,ソニー
プレイステーション・ポータブル,3,株式会社MAGES.,11,木,ソニー
プレイステーション・ポータブル,3,株式会社PIACCI,47,木,ソニー
プレイステーション・ポータブル,3,株式会社SNKプレイモア,16,木,ソニー
プレイステーション・ポータブル,3,株式会社fonfun,2,木,ソニー
プレイステーション・ポータブル,3,株式会社アイディアファクトリー,7,木,ソニー
プレイステーション・ポータブル,3,株式会社アクアプラス,27,木,ソニー
プレイステーション・ポータブル,3,株式会社アクワイア,10,木,ソニー
プレイステーション・ポータブル,3,株式会社アスガルド,75,木,ソニー
プレイステーション・ポータブル,3,株式会社アスキー・メディアワークス,5,木,ソニー
プレイステーション・ポータブル,3,株式会社アルティ,3,木,ソニー
プレイステーション・ポータブル,3,株式会社アーテイン,7,木,ソニー
プレイステーション・ポータブル,3,株式会社アートディンク,2,木,ソニー
プレイステーション・ポータブル,3,株式会社アートムーヴ,83,木,ソニー
プレイステーション・ポータブル,3,株式会社イメージエポック,5,木,ソニー
プレイステーション・ポータブル,3,株式会社インターグロー,3,木,ソニー
プレイステーション・ポータブル,3,株式会社インターチャネル,6,木,ソニー
プレイステーション・ポータブル,3,株式会社エイチアイ,1,木,ソニー
プレイステーション・ポータブル,3,株式会社エディア,6,木,ソニー
プレイステーション・ポータブル,3,株式会社エンターブレイン,1,木,ソニー
プレイステーション・ポータブル,3,株式会社オークス,2,木,ソニー
プレイステーション・ポータブル,3,株式会社カプコン,64,木,ソニー
プレイステーション・ポータブル,3,株式会社ガスト,5,木,ソニー
プレイステーション・ポータブル,3,株式会社クロスノーツ,1,木,ソニー
プレイステーション・ポータブル,3,株式会社グローバル・A・エンタテインメント,11,木,ソニー
プレイステーション・ポータブル,3,株式会社コナミデジタルエンタテインメント,39,木,ソニー
プレイステーション・ポータブル,3,株式会社コラビエ,1,木,ソニー
プレイステーション・ポータブル,3,株式会社コンパイルハート,5,木,ソニー
プレイステーション・ポータブル,3,株式会社コーエー,75,木,ソニー
プレイステーション・ポータブル,3,株式会社コーエーテクモゲームス,96,木,ソニー
