acid,acname,asid,n_ae,first_date,last_date,actid,actname,wiki_size,gender
C12630,おじゃる丸［第8期］,C2158,90,2005-04-04,2005-12-02,ACT03522,生駒治美,15925.0,female
C12630,おじゃる丸［第8期］,C2158,90,2005-04-04,2005-12-02,ACT04380,西村ちなみ,56850.0,female
C12630,おじゃる丸［第8期］,C2158,90,2005-04-04,2005-12-02,ACT05067,齋藤彩夏,69206.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT00236,むたあきこ,10435.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT00323,一龍斎貞友,38408.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT01259,國府田マリ子,75172.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT06218,大塚周夫,142451.0,male
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT01755,小林優子,42689.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT06659,山崎たくみ,59257.0,male
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT06756,岡野浩介,38430.0,male
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT06813,島田敏,130073.0,male
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT02119,巴菁子,20671.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT02616,杉本沙織,15652.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT02657,東さおり,6745.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT03182,江森浩子,37853.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT03541,田中真弓,116015.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT04144,茂呂田かおる,15704.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT08561,辻村真人,55287.0,male
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT08783,関俊彦,180371.0,male
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT04907,高山みなみ,110520.0,female
C12632,忍たま乱太郎［第13期］,C1462,58,2004-12-31,2005-06-20,ACT08923,高木渉,174971.0,male
C12635,クレイアニメ 太鼓の達人,C4227,13,2005-04-04,2005-06-27,ACT07102,服巻浩司,19817.0,male
C12635,クレイアニメ 太鼓の達人,C4227,13,2005-04-04,2005-06-27,ACT04122,芳野日向子,17719.0,female
C12635,クレイアニメ 太鼓の達人,C4227,13,2005-04-04,2005-06-27,ACT04364,西原久美子,37082.0,female
C12635,クレイアニメ 太鼓の達人,C4227,13,2005-04-04,2005-06-27,ACT04663,鉄炮塚葉子,26914.0,female
C12637,ミカンせいじんの30秒学習,C4069,45,2005-04-04,2006-03-20,ACT06975,志麻,24527.0,male
C12643,五味太郎 ことわざムービーズ,C2335,52,2005-04-19,2006-03-23,ACT01848,尾又淑恵,3369.0,female
C12645,ななみちゃん ［第2期］,C2912,17,2005-06-17,2005-12-24,ACT00096,かかずゆみ,51953.0,female
C12645,ななみちゃん ［第2期］,C2912,17,2005-06-17,2005-12-24,ACT05254,ライアン・ドリース,5761.0,male
C12645,ななみちゃん ［第2期］,C2912,17,2005-06-17,2005-12-24,ACT05476,亀山助清,26049.0,male
C12645,ななみちゃん ［第2期］,C2912,17,2005-06-17,2005-12-24,ACT05888,千葉繁,152834.0,male
C12645,ななみちゃん ［第2期］,C2912,17,2005-06-17,2005-12-24,ACT06334,子安武人,253119.0,male
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT05105,うえだゆうじ,101819.0,male
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT05298,三木眞一郎,216561.0,male
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT05934,古島清孝,30399.0,male
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT01473,大谷育江,128332.0,female
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT06577,小西克幸,226715.0,male
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT02728,松本梨香,106972.0,female
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT02764,林原めぐみ,272558.0,female
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT03488,犬山イヌコ,38940.0,female
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT04424,豊口めぐみ,130318.0,female
C12655,ポケットモンスター ベストウイッシュ,C1985,86,2010-09-16,2012-06-14,ACT08806,阪口大助,90336.0,male
C12657,ヒピラくん 原作/大友克洋,C3943,10,2009-12-21,2009-12-24,ACT01392,大原さやか,189302.0,female
C12657,ヒピラくん 原作/大友克洋,C3943,10,2009-12-21,2009-12-24,ACT01768,小林由美子,64535.0,female
C12657,ヒピラくん 原作/大友克洋,C3943,10,2009-12-21,2009-12-24,ACT06813,島田敏,130073.0,male
C12657,ヒピラくん 原作/大友克洋,C3943,10,2009-12-21,2009-12-24,ACT02294,折笠富美子,105986.0,female
C12657,ヒピラくん 原作/大友克洋,C3943,10,2009-12-21,2009-12-24,ACT03019,横尾まり,42055.0,female
C12657,ヒピラくん 原作/大友克洋,C3943,10,2009-12-21,2009-12-24,ACT04085,芝原チヤコ,12822.0,female
C12657,ヒピラくん 原作/大友克洋,C3943,10,2009-12-21,2009-12-24,ACT04311,藤村歩,77278.0,female
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT05298,三木眞一郎,216561.0,male
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT05409,中村悠一,306485.0,male
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT05726,入野自由,117204.0,male
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT06001,吉野裕行,149454.0,male
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT06424,宮野真守,302282.0,male
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT01814,小笠原亜里沙,17655.0,female
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT02255,恒松あゆみ,64008.0,female
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT02327,斎藤千和,200217.0,female
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT02574,本名陽子,55723.0,female
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT07390,梅津秀行,80486.0,male
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT03680,真堂圭,69451.0,female
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT08078,神谷浩史,236741.0,male
C12659,機動戦士ガンダム00[ダブルオー][第2期],C3257,27,2008-10-03,2009-03-29,ACT08955,高橋研二,30340.0,male
C12681,ドラえもん［新］,,224,1999-12-03,2005-03-18,ACT05134,たてかべ和也,66253.0,male
C12681,ドラえもん［新］,,224,1999-12-03,2005-03-18,ACT01415,大山のぶ代,74993.0,female
C12681,ドラえもん［新］,,224,1999-12-03,2005-03-18,ACT01691,小原乃梨子,71523.0,female
C12681,ドラえもん［新］,,224,1999-12-03,2005-03-18,ACT08251,肝付兼太,98042.0,male
C12681,ドラえもん［新］,,224,1999-12-03,2005-03-18,ACT04574,野村道子,27722.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT00236,むたあきこ,10435.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT00323,一龍斎貞友,38408.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT00837,佐藤智恵,30929.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT06218,大塚周夫,142451.0,male
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT01755,小林優子,42689.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT06659,山崎たくみ,59257.0,male
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT02119,巴菁子,20671.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT02306,摩味,14487.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT07236,松尾銀三,26412.0,male
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT03182,江森浩子,37853.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT03373,渡辺久美子,58209.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT03541,田中真弓,116015.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT08561,辻村真人,55287.0,male
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT08662,金丸淳一,37525.0,male
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT04632,鈴木富子,21434.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT08783,関俊彦,180371.0,male
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT04907,高山みなみ,110520.0,female
C12799,忍たま 乱太郎 [第8期],C1462,83,1999-12-31,2000-07-24,ACT08923,高木渉,174971.0,male
C12801,いない いないばあっ!［第5期］,C4102,31,2000-12-11,2001-03-30,ACT02572,本井えみ,22165.0,female
C12801,いない いないばあっ!［第5期］,C4102,31,2000-12-11,2001-03-30,ACT03740,石川寛美,13709.0,female
C12801,いない いないばあっ!［第5期］,C4102,31,2000-12-11,2001-03-30,ACT03773,神代知衣,35629.0,female
C12801,いない いないばあっ!［第5期］,C4102,31,2000-12-11,2001-03-30,ACT04380,西村ちなみ,56850.0,female
C12805,タイニー トゥーンズ,C1164,14,2000-12-11,2000-12-30,ACT05374,中尾隆聖,119062.0,male
C12805,タイニー トゥーンズ,C1164,14,2000-12-11,2000-12-30,ACT00950,冨永みーな,60792.0,female
C12805,タイニー トゥーンズ,C1164,14,2000-12-11,2000-12-30,ACT06653,山寺宏一,313661.0,male
C12805,タイニー トゥーンズ,C1164,14,2000-12-11,2000-12-30,ACT03773,神代知衣,35629.0,female
C12805,タイニー トゥーンズ,C1164,14,2000-12-11,2000-12-30,ACT08334,菅原淳一,39859.0,male
C12805,タイニー トゥーンズ,C1164,14,2000-12-11,2000-12-30,ACT05046,麻見順子,16687.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT00121,こおろぎさとみ,73558.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT05268,一条和矢,50026.0,male
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT00389,三石琴乃,154613.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT05333,上田敏也,62595.0,male
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT00677,今井由香,38617.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT01073,南央美,43741.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT06502,小村哲生,19012.0,male
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT01990,岡村明美,60879.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT02008,岩坪理江,16789.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT03363,渕崎ゆり子,62837.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT03522,生駒治美,15925.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT04380,西村ちなみ,56850.0,female
C12813,おじゃる丸[第4期],C2158,90,2001-04-02,2001-11-30,ACT08818,陶山章央,35185.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT00323,一龍斎貞友,38408.0,female
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT06218,大塚周夫,142451.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT06334,子安武人,253119.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT01755,小林優子,42689.0,female
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT06659,山崎たくみ,59257.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT02119,巴菁子,20671.0,female
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT06959,徳丸完,47971.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT07010,掛川裕彦,61823.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT02306,摩味,14487.0,female
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT07236,松尾銀三,26412.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT03182,江森浩子,37853.0,female
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT03373,渡辺久美子,58209.0,female
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT03541,田中真弓,116015.0,female
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT08390,藤原啓治,203368.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT08561,辻村真人,55287.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT04632,鈴木富子,21434.0,female
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT08718,鈴木清信,33022.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT08783,関俊彦,180371.0,male
C12815,忍たま乱太郎［第9期］,C1462,85,2000-12-23,2001-11-23,ACT04907,高山みなみ,110520.0,female
C12819,いない いない ばあっ!［第6期］,C4102,102,2001-04-02,2002-03-22,ACT00121,こおろぎさとみ,73558.0,female
C12819,いない いない ばあっ!［第6期］,C4102,102,2001-04-02,2002-03-22,ACT00787,佐久間レイ,62157.0,female
C12819,いない いない ばあっ!［第6期］,C4102,102,2001-04-02,2002-03-22,ACT01624,宮島依里,26697.0,female
C12819,いない いない ばあっ!［第6期］,C4102,102,2001-04-02,2002-03-22,ACT06418,宮田幸季,96351.0,male
C12819,いない いない ばあっ!［第6期］,C4102,102,2001-04-02,2002-03-22,ACT02106,川田妙子,42380.0,female
C12819,いない いない ばあっ!［第6期］,C4102,102,2001-04-02,2002-03-22,ACT03740,石川寛美,13709.0,female
C12819,いない いない ばあっ!［第6期］,C4102,102,2001-04-02,2002-03-22,ACT03773,神代知衣,35629.0,female
C12819,いない いない ばあっ!［第6期］,C4102,102,2001-04-02,2002-03-22,ACT04380,西村ちなみ,56850.0,female
C12819,いない いない ばあっ!［第6期］,C4102,102,2001-04-02,2002-03-22,ACT04725,間宮くるみ,18442.0,female
C12831,いない いない ばあっ!［第10期］,C4102,91,2005-04-04,2006-03-03,ACT06052,園部啓一,47266.0,male
C12831,いない いない ばあっ!［第10期］,C4102,91,2005-04-04,2006-03-03,ACT06418,宮田幸季,96351.0,male
C12831,いない いない ばあっ!［第10期］,C4102,91,2005-04-04,2006-03-03,ACT02657,東さおり,6745.0,female
C12831,いない いない ばあっ!［第10期］,C4102,91,2005-04-04,2006-03-03,ACT07333,柴本浩行,32333.0,male
C12831,いない いない ばあっ!［第10期］,C4102,91,2005-04-04,2006-03-03,ACT03327,深雪さなえ,19602.0,female
C12831,いない いない ばあっ!［第10期］,C4102,91,2005-04-04,2006-03-03,ACT03740,石川寛美,13709.0,female
C12831,いない いない ばあっ!［第10期］,C4102,91,2005-04-04,2006-03-03,ACT03929,筒美奈子,3537.0,female
C12831,いない いない ばあっ!［第10期］,C4102,91,2005-04-04,2006-03-03,ACT04196,菊地祥子,7951.0,female
C12831,いない いない ばあっ!［第10期］,C4102,91,2005-04-04,2006-03-03,ACT04725,間宮くるみ,18442.0,female
C12833,ポキポキ アニメ,C4229,9,2005-04-05,2006-02-22,ACT08310,草彅剛,197042.0,male
C12835,ウキウキ わんちゃんず,C4230,46,2005-04-06,2006-03-29,ACT01060,千葉千恵巳,30764.0,female
C12835,ウキウキ わんちゃんず,C4230,46,2005-04-06,2006-03-29,ACT06418,宮田幸季,96351.0,male
C12838,だぁ!だぁ!だぁ! ［第2期］,C2364,41,2001-04-10,2002-02-26,ACT06691,山本泰輔,7516.0,male
C12838,だぁ!だぁ!だぁ! ［第2期］,C2364,41,2001-04-10,2002-02-26,ACT02243,徳永愛,17971.0,female
C12838,だぁ!だぁ!だぁ! ［第2期］,C2364,41,2001-04-10,2002-02-26,ACT04507,遠藤勝代,5747.0,female
C12838,だぁ!だぁ!だぁ! ［第2期］,C2364,41,2001-04-10,2002-02-26,ACT08719,鈴木琢磨,37843.0,male
C12844,ムービングマンガ劇場 恐怖の夢路館,C4159,4,2001-06-01,2001-12-28,ACT03065,武田佳子,4761.0,female
C12850,伝説のワニ ジェイク,C4162,25,2001-07-01,2001-12-23,ACT07184,村上淳,31275.0,male
C12852,納涼発明大学 ～エジソンになれなかった男達～,C4163,9,2001-08-04,2001-09-29,ACT06080,坂口哲夫,15292.0,male
C12852,納涼発明大学 ～エジソンになれなかった男達～,C4163,9,2001-08-04,2001-09-29,ACT02482,有島モユ,13707.0,female
C12856,クレヨンまる,C4164,25,2001-10-03,2002-03-27,ACT00434,下屋則子,50272.0,female
C12856,クレヨンまる,C4164,25,2001-10-03,2002-03-27,ACT00787,佐久間レイ,62157.0,female
C12858,バブーファクトリー,C4165,23,2001-10-07,2002-03-31,ACT04364,西原久美子,37082.0,female
C12870,火星は ぼくらの惑星だ!,C4177,2,2002-01-03,2002-01-03,ACT06654,山岸功,7845.0,male
C12870,火星は ぼくらの惑星だ!,C4177,2,2002-01-03,2002-01-03,ACT02294,折笠富美子,105986.0,female
C12870,火星は ぼくらの惑星だ!,C4177,2,2002-01-03,2002-01-03,ACT02654,来宮良子,40756.0,female
C12870,火星は ぼくらの惑星だ!,C4177,2,2002-01-03,2002-01-03,ACT03195,池田昌子,62804.0,female
C12870,火星は ぼくらの惑星だ!,C4177,2,2002-01-03,2002-01-03,ACT07842,田中信夫,55981.0,male
C12874,いない いない ばあっ!［第7期］,C4102,100,2002-04-01,2003-03-21,ACT00121,こおろぎさとみ,73558.0,female
C12874,いない いない ばあっ!［第7期］,C4102,100,2002-04-01,2003-03-21,ACT00787,佐久間レイ,62157.0,female
C12874,いない いない ばあっ!［第7期］,C4102,100,2002-04-01,2003-03-21,ACT01624,宮島依里,26697.0,female
C12874,いない いない ばあっ!［第7期］,C4102,100,2002-04-01,2003-03-21,ACT06418,宮田幸季,96351.0,male
C12874,いない いない ばあっ!［第7期］,C4102,100,2002-04-01,2003-03-21,ACT02106,川田妙子,42380.0,female
C12874,いない いない ばあっ!［第7期］,C4102,100,2002-04-01,2003-03-21,ACT03740,石川寛美,13709.0,female
C12874,いない いない ばあっ!［第7期］,C4102,100,2002-04-01,2003-03-21,ACT03773,神代知衣,35629.0,female
C12874,いない いない ばあっ!［第7期］,C4102,100,2002-04-01,2003-03-21,ACT04380,西村ちなみ,56850.0,female
C12874,いない いない ばあっ!［第7期］,C4102,100,2002-04-01,2003-03-21,ACT04725,間宮くるみ,18442.0,female
C12888,レッチュ ゲッチュ サルゲッチュ,C4182,76,2002-04-08,2002-09-30,ACT00115,くまいもとこ,51038.0,female
C12888,レッチュ ゲッチュ サルゲッチュ,C4182,76,2002-04-08,2002-09-30,ACT05353,並木伸一,8120.0,male
C12888,レッチュ ゲッチュ サルゲッチュ,C4182,76,2002-04-08,2002-09-30,ACT01285,坂本千夏,60729.0,female
