マンガ雑誌巻号名,マンガ作品数,マンガ作者数,合計ページ数,発売日,価格,マンガ雑誌名,マンガ作品数（ジッタリング後）,マンガ作者数（ジッタリング後）,発売年
週刊少年マガジン 1987年 表示号数37,20,21,381.0,1987-08-26,180.0,週刊少年マガジン,19.955848649090818,21.263060162523757,1987
週刊少年マガジン 1987年 表示号数38,19,20,378.0,1987-09-02,180.0,週刊少年マガジン,19.056099911498624,20.07218524255399,1987
週刊少年マガジン 1987年 表示号数39,19,20,386.0,1987-09-09,180.0,週刊少年マガジン,19.182065734777286,19.655199791229954,1987
週刊少年マガジン 1987年 表示号数4,17,17,412.0,1987-01-10,190.0,週刊少年マガジン,17.028983049848648,16.89432923707651,1987
週刊少年マガジン 1987年 表示号数40,17,18,381.0,1987-09-16,180.0,週刊少年マガジン,16.64612812739644,18.296794091822093,1987
週刊少年マガジン 1987年 表示号数41,19,20,365.0,1987-09-23,180.0,週刊少年マガジン,19.079142077731767,19.726552511758786,1987
週刊少年マガジン 1987年 表示号数42,16,17,345.0,1987-09-30,180.0,週刊少年マガジン,16.219580559145516,16.750621493227634,1987
週刊少年マガジン 1987年 表示号数43,17,18,367.0,1987-10-07,180.0,週刊少年マガジン,16.710974282530056,18.18114011189985,1987
週刊少年マガジン 1987年 表示号数44,17,18,365.0,1987-10-14,180.0,週刊少年マガジン,17.13931622248977,18.396965517830658,1987
週刊少年マガジン 1987年 表示号数45,20,20,375.0,1987-10-21,180.0,週刊少年マガジン,20.37510400081811,19.793871062798317,1987
週刊少年マガジン 1987年 表示号数46,16,17,366.0,1987-10-28,180.0,週刊少年マガジン,15.787209266089441,16.833677297441767,1987
週刊少年マガジン 1987年 表示号数47,18,19,384.0,1987-11-04,180.0,週刊少年マガジン,17.85151266782863,19.09929143121075,1987
週刊少年マガジン 1987年 表示号数48,18,19,369.0,1987-11-11,180.0,週刊少年マガジン,17.70159246224629,19.2256388203765,1987
週刊少年マガジン 1987年 表示号数49,19,20,381.0,1987-11-18,180.0,週刊少年マガジン,19.170495185360974,20.063924263768612,1987
週刊少年マガジン 1987年 表示号数50,19,20,366.0,1987-11-25,180.0,週刊少年マガジン,18.99216631898819,19.571328651064608,1987
週刊少年マガジン 1987年 表示号数51,17,18,366.0,1987-12-02,180.0,週刊少年マガジン,16.992838228124814,18.183130665727298,1987
週刊少年マガジン 1987年 表示号数52,18,19,366.0,1987-12-09,180.0,週刊少年マガジン,18.222224757053567,19.195754435651544,1987
週刊少年マガジン 1987年 表示号数6,17,18,404.0,1987-01-22,190.0,週刊少年マガジン,17.250468533241836,17.851604616991363,1987
週刊少年マガジン 1987年 表示号数7,15,16,350.0,1987-01-29,180.0,週刊少年マガジン,14.964368704584617,16.242847155161584,1987
週刊少年マガジン 1987年 表示号数8,17,18,346.0,1987-02-04,180.0,週刊少年マガジン,17.06392058796526,18.01447503151046,1987
週刊少年マガジン 1987年 表示号数9,19,20,341.0,1987-02-11,180.0,週刊少年マガジン,19.191306252421832,20.24638421743272,1987
週刊少年マガジン 1988年 表示号数1,19,20,383.0,1988-01-01,180.0,週刊少年マガジン,19.04078302320881,20.014957443277723,1988
週刊少年マガジン 1988年 表示号数10,18,19,370.0,1988-02-17,180.0,週刊少年マガジン,17.937534136014367,19.52503851167533,1988
週刊少年マガジン 1988年 表示号数11,18,19,364.0,1988-02-24,180.0,週刊少年マガジン,17.624786761159495,18.57076005984102,1988
週刊少年マガジン 1988年 表示号数12,18,19,371.0,1988-03-02,180.0,週刊少年マガジン,17.26816656881693,18.90361125850378,1988
週刊少年マガジン 1988年 表示号数13,18,19,366.0,1988-03-09,180.0,週刊少年マガジン,18.165184978868755,19.311066188393063,1988
週刊少年マガジン 1988年 表示号数14,18,19,370.0,1988-03-16,180.0,週刊少年マガジン,18.033186947196793,19.2270680152302,1988
週刊少年マガジン 1988年 表示号数15,18,19,361.0,1988-03-23,180.0,週刊少年マガジン,18.14843098104415,19.039131409725414,1988
週刊少年マガジン 1988年 表示号数16,18,19,372.0,1988-03-30,180.0,週刊少年マガジン,18.028136577469656,19.641604143852373,1988
週刊少年マガジン 1988年 表示号数17,17,17,372.0,1988-04-06,180.0,週刊少年マガジン,16.589061578932778,16.891088685137284,1988
週刊少年マガジン 1988年 表示号数18,17,19,370.0,1988-04-13,180.0,週刊少年マガジン,17.383537168451973,19.201904418948278,1988
週刊少年マガジン 1988年 表示号数19,19,21,366.0,1988-04-20,180.0,週刊少年マガジン,19.532143770218493,21.24634007819546,1988
週刊少年マガジン 1988年 表示号数2,17,18,366.0,1988-01-02,180.0,週刊少年マガジン,16.730096053238434,18.209969195772267,1988
週刊少年マガジン 1988年 表示号数20,19,21,387.0,1988-04-27,180.0,週刊少年マガジン,18.92800051044697,20.454486326101943,1988
週刊少年マガジン 1988年 表示号数21,18,20,377.0,1988-05-04,180.0,週刊少年マガジン,17.427132048658727,20.17110220325645,1988
週刊少年マガジン 1988年 表示号数22,19,21,387.0,1988-05-11,180.0,週刊少年マガジン,18.793887062383533,21.40259190816618,1988
週刊少年マガジン 1988年 表示号数23,19,21,385.0,1988-05-18,180.0,週刊少年マガジン,19.10165362419523,20.602249926947795,1988
週刊少年マガジン 1988年 表示号数24,18,20,382.0,1988-05-25,180.0,週刊少年マガジン,18.153679217128452,20.33948015204982,1988
週刊少年マガジン 1988年 表示号数25,19,21,387.0,1988-06-01,180.0,週刊少年マガジン,18.870171274864074,21.05918637733059,1988
週刊少年マガジン 1988年 表示号数26,19,21,369.0,1988-06-08,180.0,週刊少年マガジン,18.816858013660763,21.115055738101436,1988
週刊少年マガジン 1988年 表示号数27,19,21,366.0,1988-06-15,180.0,週刊少年マガジン,19.115291327392626,20.719555803696558,1988
週刊少年マガジン 1988年 表示号数28,17,18,388.0,1988-06-22,180.0,週刊少年マガジン,16.893299219523065,18.169453225755493,1988
週刊少年マガジン 1988年 表示号数29,18,19,384.0,1988-06-29,180.0,週刊少年マガジン,17.703913442059868,18.99546463322938,1988
週刊少年マガジン 1988年 表示号数30,19,21,404.0,1988-07-06,180.0,週刊少年マガジン,18.97257160914048,21.342284135359954,1988
週刊少年マガジン 1988年 表示号数31,19,21,382.0,1988-07-13,180.0,週刊少年マガジン,18.70842848020436,20.78470435547497,1988
週刊少年マガジン 1988年 表示号数32,19,21,386.0,1988-07-20,180.0,週刊少年マガジン,19.33321549777726,21.004339914421315,1988
週刊少年マガジン 1988年 表示号数33,19,21,386.0,1988-07-27,180.0,週刊少年マガジン,18.626793754262575,21.27208426733274,1988
週刊少年マガジン 1988年 表示号数34,19,21,376.0,1988-08-03,180.0,週刊少年マガジン,18.940442539887485,20.953005808953176,1988
週刊少年マガジン 1988年 表示号数35,19,21,399.0,1988-08-10,180.0,週刊少年マガジン,18.68221466473513,20.75118001718598,1988
週刊少年マガジン 1988年 表示号数36,20,22,397.0,1988-08-17,180.0,週刊少年マガジン,19.732591168095947,22.144397911605086,1988
週刊少年マガジン 1988年 表示号数37,18,20,386.0,1988-08-24,180.0,週刊少年マガジン,18.174404108708725,20.156248592547676,1988
週刊少年マガジン 1988年 表示号数38,18,20,402.0,1988-08-31,180.0,週刊少年マガジン,18.098135258522696,20.029585907015,1988
週刊少年マガジン 1988年 表示号数39,18,20,401.0,1988-09-07,180.0,週刊少年マガジン,18.31098145590536,20.12968516534566,1988
週刊少年マガジン 1988年 表示号数4,20,22,412.0,1988-01-10,190.0,週刊少年マガジン,19.910819168173642,22.00206991825183,1988
週刊少年マガジン 1988年 表示号数40,18,20,386.0,1988-09-14,180.0,週刊少年マガジン,18.31577361902663,19.64755255130705,1988
週刊少年マガジン 1988年 表示号数41,19,20,382.0,1988-09-21,180.0,週刊少年マガジン,19.024557441872577,19.77474983288053,1988
週刊少年マガジン 1988年 表示号数42,18,20,401.0,1988-09-28,180.0,週刊少年マガジン,17.855324258371017,20.162315607968537,1988
週刊少年マガジン 1988年 表示号数43,20,22,394.0,1988-10-05,180.0,週刊少年マガジン,19.676086608871937,21.779340231298143,1988
週刊少年マガジン 1988年 表示号数44,19,21,390.0,1988-10-12,180.0,週刊少年マガジン,19.204724038798997,21.223352574114585,1988
週刊少年マガジン 1988年 表示号数45,20,22,387.0,1988-10-19,180.0,週刊少年マガジン,20.116169145131096,22.0521460929707,1988
週刊少年マガジン 1988年 表示号数46,19,21,382.0,1988-10-26,180.0,週刊少年マガジン,19.301557580309783,21.10894092052277,1988
週刊少年マガジン 1988年 表示号数47,19,21,384.0,1988-11-02,180.0,週刊少年マガジン,18.981121374565657,20.854807031868756,1988
週刊少年マガジン 1988年 表示号数48,20,22,397.0,1988-11-09,180.0,週刊少年マガジン,20.055848512648073,22.250182211625546,1988
週刊少年マガジン 1988年 表示号数49,19,21,382.0,1988-11-16,180.0,週刊少年マガジン,19.005491905320152,21.161087750809155,1988
週刊少年マガジン 1988年 表示号数50,19,20,401.0,1988-11-23,180.0,週刊少年マガジン,18.943440602247097,19.6196414171553,1988
週刊少年マガジン 1988年 表示号数51,20,22,388.0,1988-11-30,180.0,週刊少年マガジン,20.200138160713532,21.934574647731537,1988
週刊少年マガジン 1988年 表示号数52,19,20,399.0,1988-12-07,180.0,週刊少年マガジン,19.064583541025055,19.750887580028955,1988
週刊少年マガジン 1988年 表示号数53,19,21,387.0,1988-12-14,180.0,週刊少年マガジン,19.003354197646715,20.727658903587145,1988
週刊少年マガジン 1988年 表示号数6,20,21,419.0,1988-01-22,190.0,週刊少年マガジン,19.760841048067793,21.03341293085634,1988
週刊少年マガジン 1988年 表示号数7,18,19,380.0,1988-01-29,180.0,週刊少年マガジン,18.152695026162213,19.305975572065876,1988
週刊少年マガジン 1988年 表示号数8,18,20,382.0,1988-02-03,180.0,週刊少年マガジン,17.91792807478324,19.571418712847837,1988
週刊少年マガジン 1988年 表示号数9,18,19,382.0,1988-02-10,180.0,週刊少年マガジン,17.866839657694303,19.126259697919906,1988
週刊少年マガジン 1989年 表示号数1,19,21,433.0,1989-01-01,190.0,週刊少年マガジン,19.089508355609183,21.128951862499814,1989
週刊少年マガジン 1989年 表示号数10,20,23,382.0,1989-02-22,180.0,週刊少年マガジン,20.4178542409231,23.210267787859316,1989
週刊少年マガジン 1989年 表示号数11,28,27,387.0,1989-03-01,180.0,週刊少年マガジン,28.355768252740184,26.916104394188395,1989
週刊少年マガジン 1989年 表示号数12,20,22,401.0,1989-03-08,180.0,週刊少年マガジン,19.858412884632564,22.121569349490102,1989
週刊少年マガジン 1989年 表示号数13,20,23,394.0,1989-03-15,180.0,週刊少年マガジン,19.818544919738653,22.931093657694934,1989
週刊少年マガジン 1989年 表示号数14,19,22,422.0,1989-03-22,180.0,週刊少年マガジン,19.140868880074606,22.220189788141834,1989
週刊少年マガジン 1989年 表示号数15,20,23,422.0,1989-03-29,180.0,週刊少年マガジン,19.89109197844323,23.03492437261567,1989
週刊少年マガジン 1989年 表示号数16,19,22,421.0,1989-04-05,180.0,週刊少年マガジン,18.97386186307672,22.302329191242872,1989
週刊少年マガジン 1989年 表示号数17,20,23,428.0,1989-04-12,180.0,週刊少年マガジン,19.419681791872975,23.076412014448074,1989
週刊少年マガジン 1989年 表示号数18,21,24,414.0,1989-04-19,190.0,週刊少年マガジン,20.94647640856332,24.01013132187124,1989
週刊少年マガジン 1989年 表示号数19,28,27,413.0,1989-04-26,190.0,週刊少年マガジン,28.135851356411447,26.669803338937154,1989
週刊少年マガジン 1989年 表示号数20,21,24,398.0,1989-05-03,190.0,週刊少年マガジン,20.865636474458412,23.820175470289016,1989
週刊少年マガジン 1989年 表示号数21,21,24,407.0,1989-05-10,190.0,週刊少年マガジン,20.904931166166865,23.73707518025863,1989
週刊少年マガジン 1989年 表示号数22,19,22,413.0,1989-05-17,190.0,週刊少年マガジン,19.066368232526454,21.96361707799407,1989
週刊少年マガジン 1989年 表示号数23,19,21,413.0,1989-05-24,190.0,週刊少年マガジン,18.963642065120467,21.279420769179225,1989
週刊少年マガジン 1989年 表示号数24,19,21,395.0,1989-05-31,190.0,週刊少年マガジン,19.09751868876861,21.008841804547195,1989
週刊少年マガジン 1989年 表示号数25,21,22,400.0,1989-06-07,190.0,週刊少年マガジン,20.96426840648257,21.753151588835816,1989
週刊少年マガジン 1989年 表示号数26,20,22,398.0,1989-06-14,190.0,週刊少年マガジン,19.99647048815654,21.89416205646457,1989
週刊少年マガジン 1989年 表示号数27,22,24,413.0,1989-06-21,190.0,週刊少年マガジン,21.86467691768723,24.270740159052007,1989
週刊少年マガジン 1989年 表示号数28,21,23,402.0,1989-06-28,190.0,週刊少年マガジン,21.228835004883486,22.785147741994216,1989
週刊少年マガジン 1989年 表示号数29,20,22,410.0,1989-07-05,190.0,週刊少年マガジン,20.192027840563526,22.060208042381063,1989
週刊少年マガジン 1989年 表示号数3,19,21,427.0,1989-01-06,190.0,週刊少年マガジン,19.02540870015266,20.89554176331408,1989
週刊少年マガジン 1989年 表示号数30,21,23,399.0,1989-07-12,190.0,週刊少年マガジン,21.20236052541866,23.359017135911905,1989
週刊少年マガジン 1989年 表示号数31,22,24,403.0,1989-07-19,190.0,週刊少年マガジン,22.000113910867114,24.17023287078189,1989
週刊少年マガジン 1989年 表示号数32,22,24,398.0,1989-07-26,190.0,週刊少年マガジン,21.943320662567146,24.26728375759518,1989
週刊少年マガジン 1989年 表示号数33,23,24,413.0,1989-08-02,190.0,週刊少年マガジン,23.320429331581426,23.63936079199717,1989
週刊少年マガジン 1989年 表示号数34,21,23,416.0,1989-08-09,190.0,週刊少年マガジン,20.981625149189167,23.020426686550106,1989
週刊少年マガジン 1989年 表示号数35,21,22,413.0,1989-08-16,190.0,週刊少年マガジン,21.267408641927773,21.83850869949437,1989
週刊少年マガジン 1989年 表示号数36,23,25,414.0,1989-08-23,190.0,週刊少年マガジン,23.19800380606133,24.958917416213303,1989
週刊少年マガジン 1989年 表示号数37,21,23,415.0,1989-08-30,190.0,週刊少年マガジン,21.08492689500556,23.10083686085956,1989
週刊少年マガジン 1989年 表示号数38,24,25,414.0,1989-09-06,190.0,週刊少年マガジン,24.15837829093039,24.374455749205847,1989
週刊少年マガジン 1989年 表示号数39,21,23,399.0,1989-09-13,190.0,週刊少年マガジン,20.921827523948487,23.154112084460333,1989
週刊少年マガジン 1989年 表示号数40,19,21,402.0,1989-09-20,190.0,週刊少年マガジン,19.09142061293868,20.819260151627137,1989
週刊少年マガジン 1989年 表示号数41,19,21,400.0,1989-09-27,190.0,週刊少年マガジン,19.080691493255422,21.029162984815564,1989
週刊少年マガジン 1989年 表示号数42,21,24,412.0,1989-10-04,190.0,週刊少年マガジン,20.966506493353904,24.083530641048426,1989
週刊少年マガジン 1989年 表示号数43,19,22,416.0,1989-10-11,190.0,週刊少年マガジン,19.075634263225027,21.44153891438661,1989
週刊少年マガジン 1989年 表示号数44,21,24,395.0,1989-10-18,190.0,週刊少年マガジン,20.584834642842733,23.983387955388228,1989
