マンガ雑誌名,ccid,マンガ作品名,平均掲載位置,平均ページ数,カラー獲得率,合計各話数
週刊少年マガジン,C90351,イクミの秘密 潜在能力伝説!,0.42838674901108587,31.5,0.125,34
週刊少年マガジン,C91239,鉄面探偵ゲン,0.42999210169468205,21.625,0.125,33
週刊少年マガジン,C90994,シュート! ～蒼きめぐり逢い～,0.43062751740847377,22.5,0.125,164
週刊少年マガジン,C91303,ドメスティックな彼女,0.4306408239702457,30.25,0.125,153
週刊少年マガジン,C91388,猫でごめん!,0.43109334210893385,21.75,0.125,31
週刊少年マガジン,C90339,アルバトロス,0.4311991388583366,24.875,0.125,12
週刊少年マガジン,C90792,チャンバラ 一撃小僧隼十,0.4334578262426358,30.875,0.125,18
週刊少年マガジン,C90047,NON STOP!恭兵,0.43369907305431543,29.125,0.125,65
週刊少年マガジン,C89983,From M,0.43399151762878035,25.0,0.125,10
週刊少年マガジン,C90895,ベストイレブン,0.4347826593889714,31.625,0.125,21
週刊少年マガジン,C91119,素晴らしきバンディッツ,0.4349010618867301,26.5,0.125,85
週刊少年マガジン,C90520,キラキラ!,0.4349851561951122,25.125,0.125,72
週刊少年マガジン,C90276,アイドルのあかほん,0.4352836137903244,7.25,0.125,20
週刊少年マガジン,C90708,桜組エスパーズ,0.43577752906943035,22.0,0.125,17
週刊少年マガジン,C90309,頭がビッグバン!!,0.43647701406388295,11.5,0.125,38
週刊少年マガジン,C90183,ガリ勉番長,0.4370367645179184,29.5,0.125,14
週刊少年マガジン,C90505,今日の女バレ,0.4374097148351829,5.875,0.125,30
週刊少年マガジン,C90154,一矢NOW,0.43848339051307034,22.0,0.125,19
週刊少年マガジン,C90713,さすらい麦子,0.4392686614577478,18.75,0.125,29
週刊少年マガジン,C91251,天才料理少年 味の助,0.4402473745760853,39.125,0.125,39
週刊少年マガジン,C90315,艶姿純情BOY,0.44281577428725594,24.25,0.125,34
週刊少年マガジン,C89994,GOLDRUSH!,0.443276960960717,33.5,0.125,15
週刊少年マガジン,C90631,コーポ失楽園,0.4465016100709809,13.125,0.125,17
週刊少年マガジン,C90132,キス☆クラ,0.44878197926061053,28.25,0.125,16
週刊少年マガジン,C90794,中華一番!,0.4488252813321298,30.875,0.125,30
週刊少年マガジン,C90756,大の字が行く,0.44891732349657687,21.5,0.125,43
週刊少年マガジン,C90096,海商王,0.4499765511881841,20.25,0.125,78
週刊少年マガジン,C90038,MAX太田,0.4503949751544484,32.75,0.125,12
週刊少年マガジン,C90361,一撃拳,0.4506070395802833,24.375,0.125,35
週刊少年マガジン,C90950,事件列島ブル,0.4511989568905338,32.0,0.125,16
週刊少年マガジン,C89981,FLIP!,0.4514400381065943,26.125,0.125,16
週刊少年マガジン,C90813,ぼんくら同心,0.45253499771309175,19.375,0.125,40
週刊少年マガジン,C91199,その他くん,0.4536165755714899,19.625,0.125,47
週刊少年マガジン,C90659,コマコマ,0.45405176887742277,29.625,0.125,25
週刊少年マガジン,C90243,The❤かぼちゃワイン,0.4557271475506082,21.375,0.125,169
週刊少年マガジン,C90524,銀駕乃太刀,0.45649834019457985,21.875,0.125,26
週刊少年マガジン,C91540,ビバ!柔道愚連隊,0.459584394493691,27.25,0.125,93
週刊少年マガジン,C90050,エンジェル無頼,0.4596597870229272,22.0,0.125,10
週刊少年マガジン,C91997,ロボット刑事,0.4598640918626623,22.0,0.125,39
週刊少年マガジン,C90161,風のマリオ,0.4618156001044505,25.875,0.125,47
週刊少年マガジン,C91282,突撃ぐれん隊,0.46263150599745284,8.75,0.125,17
週刊少年マガジン,C91392,ねむる前の悪夢,0.46685642852107234,5.75,0.125,67
週刊少年マガジン,C91160,青竜の神話,0.46843797324126535,22.25,0.125,28
週刊少年マガジン,C92001,ワイルドウエイ,0.4694767414796287,22.5,0.125,49
週刊少年マガジン,C90392,上を向いて歩こう,0.4699391730635577,26.625,0.125,29
週刊少年マガジン,C90993,シュート!,0.47047034666792786,24.625,0.125,291
週刊少年マガジン,C90528,金田一少年の事件簿R,0.4716885384701326,21.5,0.125,115
週刊少年マガジン,C89966,DESPERADO,0.47249897737351587,32.25,0.125,32
週刊少年マガジン,C91878,メンぱっちん,0.47452985598563263,17.25,0.125,30
週刊少年マガジン,C90664,こもりちゃんはヤる気を出せ,0.47540646348201726,5.875,0.125,52
週刊少年マガジン,C90923,ぼくらの戦国白球伝,0.47577486328907365,9.125,0.125,28
週刊少年マガジン,C90707,サクセスボーイ,0.47768137393608723,22.125,0.125,28
週刊少年マガジン,C90329,アホガール,0.4796462212091006,6.375,0.125,109
週刊少年マガジン,C91372,人間凶器 カツオ!,0.47984472138617545,31.875,0.125,77
週刊少年マガジン,C91489,反逆の影使い,0.480116194998701,30.375,0.125,14
週刊少年マガジン,C91135,スミレ❤16歳!!,0.4805629499717654,15.75,0.125,26
週刊少年マガジン,C90037,Magnum ROSE HIP,0.48182739855715545,23.625,0.125,8
週刊少年マガジン,C91298,飛びだせスチュワーデス!,0.483602102074993,26.125,0.125,27
週刊少年マガジン,C91854,未来町内会,0.4836813551004321,13.0,0.125,83
週刊少年マガジン,C90148,キバの紋章,0.485488780811573,22.875,0.125,21
週刊少年マガジン,C90628,コータローまかりとおる!L,0.4860095550100516,21.0,0.125,52
週刊少年マガジン,C90213,PEAK,0.4861589004191592,35.0,0.125,14
週刊少年マガジン,C89940,Bang!Bang!省吾,0.48698244558442016,21.875,0.125,15
週刊少年マガジン,C91465,花の咲太郎 : 青春時代劇,0.4877900352371605,22.0,0.125,65
週刊少年マガジン,C90721,さよなら絶望先生,0.4880534917476033,11.0,0.125,302
週刊少年マガジン,C90072,おがみ松吾郎,0.4882547169886594,25.5,0.125,127
週刊少年マガジン,C89955,BUN BUN BEE,0.4901756770925768,30.875,0.125,14
週刊少年マガジン,C90684,コンポラキッド,0.49034320230227146,16.875,0.125,40
週刊少年マガジン,C89952,BOYS BE…,0.49162253466859746,28.125,0.125,271
週刊少年マガジン,C90225,Shake Down,0.4916699158844566,32.25,0.125,15
週刊少年マガジン,C91505,光戦士ガイ,0.4923553580641037,22.625,0.125,12
週刊少年マガジン,C89896,1000日の瞳,0.49366688264616243,22.25,0.125,17
週刊少年マガジン,C91373,人間だってアニモー,0.4951690504911329,11.75,0.125,11
週刊少年マガジン,C92019,わんるーむ,0.49685426052780995,6.875,0.125,82
週刊少年マガジン,C91077,心霊調査室 OFFICE麗,0.49761940427238754,30.75,0.125,23
週刊少年マガジン,C90228,SHOT!ダン,0.49876472649689474,21.875,0.125,17
週刊少年マガジン,C90285,青の時代,0.4988367051747805,25.125,0.125,31
週刊少年マガジン,C91416,覇王伝説驍,0.5004713164970284,29.875,0.125,81
週刊少年マガジン,C90028,LASTMAN,0.5009268638840947,30.125,0.125,23
週刊少年マガジン,C90014,IWGP IKEBUKURO WEST GATE PARK,0.5040750832132306,35.625,0.125,8
週刊少年マガジン,C90757,代表人 平成義民伝説,0.5056883936557004,28.75,0.125,13
週刊少年マガジン,C91984,霊長類最強伝説ゴリ夫,0.5061979861356211,32.625,0.125,58
週刊少年マガジン,C90603,剣崎くんがんばって!!,0.5063477502669873,24.125,0.125,14
週刊少年マガジン,C91247,天啓のアリマリア,0.5110683859646259,29.875,0.125,11
週刊少年マガジン,C90241,THE STAR,0.5127332759823492,24.125,0.125,213
週刊少年マガジン,C89945,Big Star 大吉,0.5132719474749156,33.125,0.125,23
週刊少年マガジン,C91877,麺王フタツキ!,0.5137907500272143,29.25,0.125,17
週刊少年マガジン,C90441,男おいどん,0.5151746718571999,16.625,0.125,115
週刊少年マガジン,C90735,シェリフ,0.5182435291119718,24.875,0.125,43
週刊少年マガジン,C91033,少年時代,0.5192205241248385,21.25,0.125,48
週刊少年マガジン,C91850,明王伝レイ,0.5254930267627289,26.125,0.125,64
週刊少年マガジン,C91859,むしまろ!,0.5258005613192869,6.125,0.125,50
週刊少年マガジン,C91147,青春少年マガジン 1978～1983,0.5258589418084229,15.0,0.125,13
週刊少年マガジン,C90262,アイアンマッスル Hyper grapple,0.5264435348968823,23.5,0.125,44
週刊少年マガジン,C90548,くらくらパラダイス,0.5287829087017262,23.25,0.125,13
週刊少年マガジン,C90166,かましたらんかい!!,0.5298515585945685,29.75,0.125,12
週刊少年マガジン,C90263,愛しているのに,0.5307840505049123,5.75,0.125,10
週刊少年マガジン,C90221,ROAD ～ふたつの太陽～,0.5308544226138305,37.5,0.125,9
週刊少年マガジン,C90135,奇跡の少年,0.5309526017954581,20.75,0.125,28
週刊少年マガジン,C91222,釣りに行こうよ,0.5336426608295866,32.375,0.125,24
週刊少年マガジン,C90635,極道きゃんぱす,0.5341866327350349,22.125,0.125,23
週刊少年マガジン,C91259,闘犬無頼控　マダラ,0.5357234186835639,29.25,0.125,13
週刊少年マガジン,C91490,反逆のモビィ・ディック,0.535997899720409,26.375,0.125,14
週刊少年マガジン,C91262,トウショウライオン,0.53832672801484,32.0,0.125,29
週刊少年マガジン,C90302,アステロイド・エクスプレス,0.5386698551535,22.375,0.125,14
週刊少年マガジン,C91055,新海綴の読解録,0.5404614682112231,30.375,0.125,12
週刊少年マガジン,C90995,シュート! ～熱き挑戦～,0.5413421575762721,23.75,0.125,103
週刊少年マガジン,C91420,ハガクレM之助,0.5426023188047501,21.125,0.125,12
週刊少年マガジン,C90682,コンバット★ハイスクール,0.5430225958786495,26.5,0.125,41
週刊少年マガジン,C110947,阿部のいる町,0.5444132301944802,12.5,0.125,25
週刊少年マガジン,C90992,蹴犬伝説ゴーゴーゴロー!,0.546144990862216,5.75,0.125,23
週刊少年マガジン,C90853,男がゆく!,0.5520025102115879,22.5,0.125,17
週刊少年マガジン,C90253,VINLAND SAGA  ヴィンランド・サガ,0.552858146739319,34.75,0.125,16
週刊少年マガジン,C89964,DAYS,0.5544059647955353,30.75,0.125,207
週刊少年マガジン,C91533,ひとりぼっちのリン,0.556958657779725,21.75,0.125,51
週刊少年マガジン,C91092,スクールランブル,0.558003503576318,11.5,0.125,287
週刊少年マガジン,C90530,銀の鼓動,0.5629202667794972,32.75,0.125,15
週刊少年マガジン,C90294,悪役ブルース,0.5636369855603606,22.875,0.125,72
週刊少年マガジン,C90945,ホワイトアルバム,0.5637909129518883,23.625,0.125,14
週刊少年マガジン,C90247,TVジャッカー,0.5682078810150534,27.75,0.125,19
週刊少年マガジン,C90531,金のフライパン,0.5734699688576652,23.625,0.125,9
週刊少年マガジン,C90563,くれ～じ～サルトビ,0.5787186986622956,22.5,0.125,18
週刊少年マガジン,C90204,課長令嬢,0.5796042189331231,7.875,0.125,47
週刊少年マガジン,C90602,ケンコー全裸系水泳部 ウミショー,0.5822306967218747,14.0,0.125,130
週刊少年マガジン,C91043,女子大生家庭教師 濱中アイ,0.5846934370170076,6.875,0.125,126
週刊少年マガジン,C89982,FREEDOM,0.5848111598846806,25.625,0.125,14
週刊少年マガジン,C90242,Theオタッキーホラーショー,0.5952187664425868,23.875,0.125,10
週刊少年マガジン,C92009,ワダチ,0.6001084931433739,23.5,0.125,22
週刊少年マガジン,C90268,あいつとララバイ,0.6047315968616591,21.375,0.125,390
週刊少年マガジン,C90613,剛Q超児イッキマン,0.6200655958817494,21.75,0.125,18
週刊少年マガジン,C90843,伊達グルーヴ,0.6262537015329808,24.625,0.125,14
週刊少年マガジン,C89944,BE WILDユウ,0.6282842477496678,23.25,0.125,15
週刊少年マガジン,C89998,HARD COP,0.6283727714468648,25.375,0.125,12
週刊少年マガジン,C90278,愛の戦士レインボーマン,0.6305006629287624,19.625,0.125,49
週刊少年マガジン,C90848,だぶるじぇい,0.6331164277056737,9.0,0.125,108
週刊少年マガジン,C90328,ア・ホーマンス源五郎,0.6354873666062043,22.875,0.125,9
週刊少年マガジン,C90658,拳!天使,0.6355732876973408,25.0,0.125,12
週刊少年マガジン,C111032,天空侵犯,0.6369291820293962,18.25,0.125,10
週刊少年マガジン,C91152,青春少年マガジン -紙の翼-,0.643729486066004,8.375,0.125,10
週刊少年マガジン,C91045,じょっぱれ瞬!,0.6438219755699597,33.0,0.125,9
週刊少年マガジン,C91752,マックミランの女子野球部,0.6479861332871811,7.0,0.125,24
週刊少年マガジン,C90715,サッカーけるける団,0.6485242008368244,19.0,0.125,12
週刊少年マガジン,C91481,パラレル☆バスター,0.6513845041044997,26.125,0.125,10
週刊少年マガジン,C91340,波打際のむろみさん,0.6529396472448723,6.375,0.125,240
週刊少年マガジン,C90178,仮面ライダー,0.6557275719367693,21.25,0.125,31
週刊少年マガジン,C90346,いーかげんハ短調,0.6560026932739245,20.5,0.125,10
週刊少年マガジン,C91459,バトル３,0.6597254160383139,21.875,0.125,16
週刊少年マガジン,C91108,スターロード,0.6678524919662449,24.25,0.125,16
週刊少年マガジン,C91508,光る風,0.6936778224833535,19.25,0.125,16
週刊少年マガジン,C90913,放浪児ケン,0.704363923525596,19.375,0.125,12
週刊少年マガジン,C89954,BOYS BE… L co-op,0.7175692625698865,26.25,0.125,45
週刊少年マガジン,C90703,魁!!クロマティ高校,0.7270563091593686,6.75,0.125,279
週刊少年マガジン,C91194,魂シンガー,0.7330467539726508,21.625,0.125,13
週刊少年マガジン,C90180,空手バカ一代,0.7348535041999935,21.625,0.125,205
週刊少年マガジン,C90465,おらァ天下のジロ長だ,0.8057789600845129,16.375,0.125,8
週刊少年マガジン,C90097,怪少年ジュン,0.8555496830763571,32.125,0.125,8
週刊少年マガジン,C91209,ちょっと盛りました。 読者専用検索エンジン,0.890875684445029,6.25,0.125,97
週刊少年マガジン,C90899,へなちょこ大作戦Z,0.8996791530664805,5.25,0.125,409
週刊少年マガジン,C91051,しろがねの鴉,0.09173456336500621,34.0,0.25,25
週刊少年マガジン,C89951,BLOODY MONDAY,0.181727945418756,31.125,0.25,200
週刊少年マガジン,C91278,トッキュー!!,0.19147382103961152,32.0,0.25,195
週刊少年マガジン,C91507,光の小次郎,0.20600699844686823,29.875,0.25,168
週刊少年マガジン,C89942,B.C.トライアングル,0.20816245564343636,24.25,0.25,28
週刊少年マガジン,C91514,秘石戦記ストーンバスター!,0.21173972852302586,35.875,0.25,30
週刊少年マガジン,C90876,故郷を撃て,0.21397104442464007,29.875,0.25,22
週刊少年マガジン,C91240,勝負師伝説 哲也 雀聖と呼ばれた男,0.22547342504051615,22.375,0.25,194
週刊少年マガジン,C90306,アソボット五九,0.2298336086634264,34.625,0.25,27
週刊少年マガジン,C90829,ダイヤのA,0.2327365401656919,33.25,0.25,425
週刊少年マガジン,C112690,この剣が月を斬る,0.2347117428238395,31.625,0.25,19
週刊少年マガジン,C90497,勝負師伝説哲也－雀聖と呼ばれた男－　新宿激闘編,0.23718189404757106,24.625,0.25,8
週刊少年マガジン,C91098,涼風,0.24358371652174038,29.75,0.25,172
週刊少年マガジン,C90428,エリアの騎士,0.26106604086185814,38.0,0.25,503
週刊少年マガジン,C112707,星野、目をつぶって。,0.2758476631865355,28.625,0.25,62
週刊少年マガジン,C90384,イヤハヤ南友,0.27897915972341364,20.0,0.25,74
週刊少年マガジン,C90168,我間乱 ～GAMARAN～,0.28069259104389815,32.875,0.25,194
週刊少年マガジン,C115522,東京卍リベンジャーズ,0.282023222107587,30.625,0.25,20
週刊少年マガジン,C91925,ヤンキー君とメガネちゃん,0.2823912100150896,27.125,0.25,215
週刊少年マガジン,C89930,ACMA:GAME,0.28262898636526357,30.625,0.25,197
週刊少年マガジン,C112683,インフェクション,0.2837314284947827,31.125,0.25,32
週刊少年マガジン,C90324,あひるの空,0.2879615770058156,33.75,0.25,571
週刊少年マガジン,C90206,学校の怖い噂,0.28940003085397165,31.25,0.25,36
週刊少年マガジン,C92003,我妻さんは俺のヨメ,0.29579757589274597,26.375,0.25,98
