掲載日,掲載位置,作品名,各話名,カラー有無,掲載形態
2007-04-09,0.7659137577002053,こちら葛飾区亀有公園前派出所,2度目マグロ養殖の巻,False,モノクロ各話のみ
2007-04-16,0.7186813186813187,こちら葛飾区亀有公園前派出所,新東京マラソンの巻,False,モノクロ各話のみ
2007-04-23,0.5318275154004107,こちら葛飾区亀有公園前派出所,またまたマグロ海上決戦の巻,False,モノクロ各話のみ
2007-04-30,0.494824016563147,こちら葛飾区亀有公園前派出所,バーチャルライフの巻,False,モノクロ各話のみ
2007-05-07,0.4657836644591611,こちら葛飾区亀有公園前派出所,花見将棋の巻,False,モノクロ各話のみ
2007-05-14,,こちら葛飾区亀有公園前派出所,バーチャルゴルフの巻,True,モノクロ各話のみ
2007-05-28,0.608421052631579,こちら葛飾区亀有公園前派出所,嗚呼!我が青春電車の巻,False,モノクロ各話のみ
2007-06-04,0.7305263157894737,こちら葛飾区亀有公園前派出所,ガラスばりだよ人生はの巻,False,モノクロ各話のみ
2007-06-11,0.8029978586723768,こちら葛飾区亀有公園前派出所,カップメンバトルの巻,False,モノクロ各話のみ
2007-06-18,0.5488069414316703,こちら葛飾区亀有公園前派出所,トラップゲームの巻,False,モノクロ各話のみ
2007-06-25,0.3802197802197802,こちら葛飾区亀有公園前派出所,Keep on Runningの巻,False,モノクロ各話のみ
2007-07-02,0.6035634743875279,こちら葛飾区亀有公園前派出所,夢の宝くじの巻,False,モノクロ各話のみ
2007-07-09,0.6180698151950719,こちら葛飾区亀有公園前派出所,工場に惹かれての巻,False,モノクロ各話のみ
2007-07-16,0.614190687361419,こちら葛飾区亀有公園前派出所,神の一手 将棋刑事の巻,False,モノクロ各話のみ
2007-07-23,0.6878850102669405,こちら葛飾区亀有公園前派出所,貯金王両さんの巻,False,モノクロ各話のみ
2007-07-30,0.7693920335429769,こちら葛飾区亀有公園前派出所,都会に暮らすの巻,False,モノクロ各話のみ
2007-08-06,0.6860215053763441,こちら葛飾区亀有公園前派出所,最新おたく事情の巻,False,モノクロ各話のみ
2007-08-13,0.7192622950819673,こちら葛飾区亀有公園前派出所,両津ブレンドコーヒーの巻,False,モノクロ各話のみ
2007-08-20,0.292817679558011,こちら葛飾区亀有公園前派出所,セレブコーヒーの巻,False,モノクロ各話のみ
2007-09-03,0.6288659793814433,こちら葛飾区亀有公園前派出所,移動超神田寿司出前500kmの巻,False,モノクロ各話のみ
2007-09-10,0.5694164989939637,こちら葛飾区亀有公園前派出所,アフロ大作戦の巻,False,モノクロ各話のみ
2007-09-17,0.4884696016771488,こちら葛飾区亀有公園前派出所,ポリステレショッピングの巻,False,モノクロ各話のみ
2007-09-24,0.5317286652078774,こちら葛飾区亀有公園前派出所,海が呼んでいるの巻,False,モノクロ各話のみ
2007-10-01,0.7330415754923414,こちら葛飾区亀有公園前派出所,新スポーツ宣言の巻,False,モノクロ各話のみ
2007-10-08,0.6135371179039302,こちら葛飾区亀有公園前派出所,私のケータイライフの巻,False,モノクロ各話のみ
2007-10-15,0.6617647058823529,こちら葛飾区亀有公園前派出所,デジタルアシスタントの巻,False,モノクロ各話のみ
2007-10-22,0.4432989690721649,こちら葛飾区亀有公園前派出所,夏祭りの夜の巻,False,モノクロ各話のみ
2007-10-29,0.8329938900203666,こちら葛飾区亀有公園前派出所,エコをエコひいきの巻,False,モノクロ各話のみ
2007-11-05,0.7538461538461538,こちら葛飾区亀有公園前派出所,お掃除ロボ出動!の巻,False,モノクロ各話のみ
2007-11-12,0.6442516268980477,こちら葛飾区亀有公園前派出所,この字 何の字 気になる字の巻,False,モノクロ各話のみ
2007-11-19,0.6605316973415133,こちら葛飾区亀有公園前派出所,ピアノレストアの巻,False,モノクロ各話のみ
2007-11-26,0.6080808080808081,こちら葛飾区亀有公園前派出所,ボトルカスタムの巻,False,モノクロ各話のみ
2007-12-03,0.3232104121475054,こちら葛飾区亀有公園前派出所,大阪決戦の巻,False,モノクロ各話のみ
2007-12-10,,こちら葛飾区亀有公園前派出所,檸檬と部長の巻,True,モノクロ各話のみ
2008-01-01,0.5101626016260162,こちら葛飾区亀有公園前派出所,アップフライトクイズの巻,False,モノクロ各話のみ
2008-01-08,0.4442190669371196,こちら葛飾区亀有公園前派出所,ポイント人生の巻,False,モノクロ各話のみ
2008-01-15,0.7170172084130019,こちら葛飾区亀有公園前派出所,部長さん町へ行くの巻,False,モノクロ各話のみ
2008-01-21,0.3395872420262664,こちら葛飾区亀有公園前派出所,両さん浅草に帰るの巻,False,モノクロ各話のみ
2008-01-29,0.6968576709796673,こちら葛飾区亀有公園前派出所,初めての仲人の巻,False,モノクロ各話のみ
2008-02-04,0.6780684104627767,こちら葛飾区亀有公園前派出所,リアルゴルフの巻,False,モノクロ各話のみ
2008-02-11,0.8417582417582418,こちら葛飾区亀有公園前派出所,ありえない!?うらないの巻,False,モノクロ各話のみ
2008-02-18,0.6274944567627494,こちら葛飾区亀有公園前派出所,スイフトハンターの巻,False,モノクロ各話のみ
2008-02-25,0.4178217821782178,こちら葛飾区亀有公園前派出所,美食の都市 東京の巻,False,モノクロ各話のみ
2008-03-03,0.6241610738255033,こちら葛飾区亀有公園前派出所,両津式英会話の巻,False,モノクロ各話のみ
2008-03-10,0.1903807615230461,こちら葛飾区亀有公園前派出所,プレッシャークイズの巻,False,モノクロ各話のみ
2008-03-17,0.5255623721881391,こちら葛飾区亀有公園前派出所,私の誕プレは何!?の巻,False,モノクロ各話のみ
2008-03-24,0.3604887983706721,こちら葛飾区亀有公園前派出所,次世代開発戦争の巻,False,モノクロ各話のみ
2008-03-31,0.7281947261663286,こちら葛飾区亀有公園前派出所,エコエコダンボールの巻,False,モノクロ各話のみ
2008-04-07,0.6306122448979592,こちら葛飾区亀有公園前派出所,自己分析の巻,False,モノクロ各話のみ
2008-04-14,,こちら葛飾区亀有公園前派出所,書道でGO!の巻,True,モノクロ各話のみ
2008-04-21,0.8121085594989561,こちら葛飾区亀有公園前派出所,中将棋の巻,False,モノクロ各話のみ
2008-04-28,0.6307692307692307,こちら葛飾区亀有公園前派出所,将棋革命の巻,False,モノクロ各話のみ
2008-05-05,0.3812636165577342,こちら葛飾区亀有公園前派出所,ロボット剣士の巻,False,モノクロ各話のみ
2008-05-12,0.5699797160243407,こちら葛飾区亀有公園前派出所,弁当コンテストの巻,False,モノクロ各話のみ
2008-05-26,0.373134328358209,こちら葛飾区亀有公園前派出所,分冊本大ブームの巻,False,モノクロ各話のみ
2008-06-02,0.7281947261663286,こちら葛飾区亀有公園前派出所,変顔大将の巻,False,モノクロ各話のみ
2008-06-09,0.6178343949044586,こちら葛飾区亀有公園前派出所,飛行艇時代の巻,False,モノクロ各話のみ
2008-06-16,0.653276955602537,こちら葛飾区亀有公園前派出所,両津の決断の巻,False,モノクロ各話のみ
2008-06-23,0.6600441501103753,こちら葛飾区亀有公園前派出所,スクーターボスの巻,False,モノクロ各話のみ
2008-06-30,0.7451403887688985,こちら葛飾区亀有公園前派出所,スピンオフの巻,False,モノクロ各話のみ
2008-07-07,0.664488017429194,こちら葛飾区亀有公園前派出所,東京新都市構想の巻,False,モノクロ各話のみ
2008-07-14,0.6445396145610278,こちら葛飾区亀有公園前派出所,キャラに一文字の巻,False,モノクロ各話のみ
2008-07-21,0.613882863340564,こちら葛飾区亀有公園前派出所,夏の冒険島の巻,False,モノクロ各話のみ
2008-07-28,0.3658008658008658,こちら葛飾区亀有公園前派出所,こちらパンダさん警察署の巻,False,モノクロ各話のみ
2008-08-04,0.4601226993865031,こちら葛飾区亀有公園前派出所,逆スピンオフの巻,False,モノクロ各話のみ
2008-08-04,,こちら葛飾区亀有公園前派出所,特別読切 週刊少年ジャンプ 前編　／　・週刊少年ジャンプ40年ヒストリー(構成　／　樹想社),True,モノクロ各話のみ
2008-08-04,0.6646216768916156,こちら葛飾区亀有公園前派出所,特別読切 週刊少年ジャンプ 後編　／　・週刊少年ジャンプ40年ヒストリー(構成　／　樹想社),False,モノクロ各話のみ
2008-08-11,0.5778251599147122,こちら葛飾区亀有公園前派出所,アラビアン!トレビアン!の巻,False,モノクロ各話のみ
2008-08-18,0.6616702355460385,こちら葛飾区亀有公園前派出所,バラ革命の巻,False,モノクロ各話のみ
2008-08-25,0.5481335952848723,こちら葛飾区亀有公園前派出所,ひょうたんからひょっこり島の巻,False,モノクロ各話のみ
2008-09-08,0.5746421267893661,こちら葛飾区亀有公園前派出所,日暮登場の巻,False,モノクロ各話のみ
2008-09-15,0.5214723926380368,こちら葛飾区亀有公園前派出所,早朝サービスの巻,False,モノクロ各話のみ
2008-09-22,0.5074309978768577,こちら葛飾区亀有公園前派出所,誉めて伸ばせの巻,False,モノクロ各話のみ
2008-09-29,0.7864923747276689,こちら葛飾区亀有公園前派出所,うなぎの長い日の巻,False,モノクロ各話のみ
2008-10-06,0.6091476091476091,こちら葛飾区亀有公園前派出所,部長の自分史の巻,False,モノクロ各話のみ
2008-10-13,0.6355748373101953,こちら葛飾区亀有公園前派出所,リトライ修学旅行の巻,False,モノクロ各話のみ
2008-10-20,0.6017130620985011,こちら葛飾区亀有公園前派出所,マイ・フェイバリット・カフェの巻,False,モノクロ各話のみ
2008-10-27,0.6470588235294118,こちら葛飾区亀有公園前派出所,いいわけ両さんの巻,False,モノクロ各話のみ
2008-11-03,0.5010309278350515,こちら葛飾区亀有公園前派出所,ドバイでヤバイの巻,False,モノクロ各話のみ
2008-11-10,0.3622559652928416,こちら葛飾区亀有公園前派出所,がんばれ麗子の巻,False,モノクロ各話のみ
2008-11-17,,こちら葛飾区亀有公園前派出所,やったきた3人組の巻,True,モノクロ各話のみ
2008-11-24,0.5579868708971554,こちら葛飾区亀有公園前派出所,どっきり旅行の巻,False,モノクロ各話のみ
2008-12-01,0.4946466809421841,こちら葛飾区亀有公園前派出所,忍者になりたいの巻,False,モノクロ各話のみ
2008-12-08,0.5099337748344371,こちら葛飾区亀有公園前派出所,監視カメラ時代の巻,False,モノクロ各話のみ
2009-01-01,0.4623655913978494,こちら葛飾区亀有公園前派出所,次世代電気自動車の巻,False,モノクロ各話のみ
2009-01-08,0.7828810020876826,こちら葛飾区亀有公園前派出所,悲観的巡査の巻,False,モノクロ各話のみ
2009-01-15,0.6646216768916156,こちら葛飾区亀有公園前派出所,フェルメール全点鑑賞道中記,False,モノクロ各話のみ
2009-01-21,0.4990366088631984,こちら葛飾区亀有公園前派出所,天国からのスナイパーの巻,False,モノクロ各話のみ
2009-01-28,0.7387914230019493,こちら葛飾区亀有公園前派出所,初夢の正月クルーズの巻,False,モノクロ各話のみ
2009-02-02,0.6673866090712743,こちら葛飾区亀有公園前派出所,要注意振込め詐欺の巻,False,モノクロ各話のみ
2009-02-09,0.4813186813186813,こちら葛飾区亀有公園前派出所,最新鉄道模型の巻,False,モノクロ各話のみ
2009-02-16,0.4730021598272138,こちら葛飾区亀有公園前派出所,演歌の逆襲の巻,False,モノクロ各話のみ
2009-02-23,0.7718940936863544,こちら葛飾区亀有公園前派出所,難攻不落城の巻,False,モノクロ各話のみ
2009-03-02,0.3968253968253968,こちら葛飾区亀有公園前派出所,両さんの浅草ガイドの巻,False,モノクロ各話のみ
2009-03-09,0.6025917926565875,こちら葛飾区亀有公園前派出所,山手下町東京ガイドの巻,False,モノクロ各話のみ
2009-03-16,0.6034858387799564,こちら葛飾区亀有公園前派出所,就職サバイバルの巻,False,モノクロ各話のみ
2009-03-23,0.6025917926565875,こちら葛飾区亀有公園前派出所,対ロボット野球の巻,False,モノクロ各話のみ
2009-03-30,0.6587473002159827,こちら葛飾区亀有公園前派出所,過去への砂時計の巻,False,モノクロ各話のみ
2009-04-06,,こちら葛飾区亀有公園前派出所,歌舞伎の花道の巻,True,モノクロ各話のみ
2009-04-13,0.7054945054945055,こちら葛飾区亀有公園前派出所,カメラ イン ボールの巻,False,モノクロ各話のみ
2009-04-20,0.7037037037037037,こちら葛飾区亀有公園前派出所,下克上ずもうの巻,False,モノクロ各話のみ
2009-04-27,0.7054945054945055,こちら葛飾区亀有公園前派出所,日本全国花見休日の巻,False,モノクロ各話のみ
2009-05-04,0.572354211663067,こちら葛飾区亀有公園前派出所,2009年宇宙の旅,False,モノクロ各話のみ
2009-05-18,0.5968688845401174,こちら葛飾区亀有公園前派出所,石!採掘王の巻,False,モノクロ各話のみ
2009-05-25,0.6204690831556503,こちら葛飾区亀有公園前派出所,大江戸三社祭の巻,False,モノクロ各話のみ
2009-06-01,0.6321353065539113,こちら葛飾区亀有公園前派出所,オーラ測定器の巻,False,モノクロ各話のみ
2009-06-08,0.7073170731707317,こちら葛飾区亀有公園前派出所,ネオポリスロボの巻,False,モノクロ各話のみ
2009-06-15,,こちら葛飾区亀有公園前派出所,主役はワシだ!の巻,True,モノクロ各話のみ
2009-06-22,0.7570498915401301,こちら葛飾区亀有公園前派出所,空飛ぶ自動車の巻,False,モノクロ各話のみ
2009-06-29,0.7537154989384289,こちら葛飾区亀有公園前派出所,「改名くん」の巻,False,モノクロ各話のみ
2009-07-06,0.5955056179775281,こちら葛飾区亀有公園前派出所,マイホーム菜園の巻,False,モノクロ各話のみ
2009-07-13,0.7024070021881839,こちら葛飾区亀有公園前派出所,アキバ新商売の巻,False,モノクロ各話のみ
2009-07-20,0.7569296375266524,こちら葛飾区亀有公園前派出所,部長の家に泊まろうの巻,False,モノクロ各話のみ
2009-07-27,0.5590200445434298,こちら葛飾区亀有公園前派出所,バラプリンスの巻,False,モノクロ各話のみ
2009-08-03,0.386892177589852,こちら葛飾区亀有公園前派出所,スイーツマカロンの巻,False,モノクロ各話のみ
2009-08-10,,こちら葛飾区亀有公園前派出所,モバイルゲーム王の巻,True,モノクロ各話のみ
2009-08-17,,こちら葛飾区亀有公園前派出所,副業人生の巻,True,モノクロ各話のみ
2009-08-31,0.719626168224299,こちら葛飾区亀有公園前派出所,楽園のバカンスの巻,False,モノクロ各話のみ
2009-09-07,0.7266811279826464,こちら葛飾区亀有公園前派出所,仏像ブームの巻,False,モノクロ各話のみ
2009-09-14,0.6273291925465838,こちら葛飾区亀有公園前派出所,アナログじゃんけんの巻,False,モノクロ各話のみ
2009-09-21,,こちら葛飾区亀有公園前派出所,私はピアノの巻,True,モノクロ各話のみ
2009-09-28,0.4927234927234927,こちら葛飾区亀有公園前派出所,生きてる地球さんの巻,False,モノクロ各話のみ
2009-10-04,0.5076252723311547,こちら葛飾区亀有公園前派出所,立体にこだわるの巻,False,モノクロ各話のみ
2009-10-05,0.7184265010351967,こちら葛飾区亀有公園前派出所,未来に継ぐ者の巻,False,モノクロ各話のみ
2009-10-12,0.4704595185995623,こちら葛飾区亀有公園前派出所,すれちがい奮闘記の巻,False,モノクロ各話のみ
2009-10-12,0.41280353200883,こちら葛飾区亀有公園前派出所,根画手部再登場の巻,False,モノクロ各話のみ
2009-10-19,0.5531453362255966,こちら葛飾区亀有公園前派出所,電気自動車屋の巻,False,モノクロ各話のみ
2009-10-26,0.4811529933481153,こちら葛飾区亀有公園前派出所,ヘコんだ勘吉の巻,False,モノクロ各話のみ
2009-11-02,0.7254901960784313,こちら葛飾区亀有公園前派出所,ばらしちゃいやよの巻,False,モノクロ各話のみ
2009-11-09,0.5670103092783505,こちら葛飾区亀有公園前派出所,巨大ショッピングモール合戦の巻,False,モノクロ各話のみ
2009-11-16,0.610062893081761,こちら葛飾区亀有公園前派出所,「闇に流れる声」の巻,False,モノクロ各話のみ
2009-11-23,0.656441717791411,こちら葛飾区亀有公園前派出所,3Dヘリ大作戦の巻,False,モノクロ各話のみ
2009-11-30,0.5758835758835759,こちら葛飾区亀有公園前派出所,警察寄席の巻,False,モノクロ各話のみ
2009-12-07,0.3248407643312102,こちら葛飾区亀有公園前派出所,逃げ切ったら100万円の巻,False,モノクロ各話のみ
2009-12-14,0.6673040152963671,こちら葛飾区亀有公園前派出所,両さんインドへ行くの巻,False,モノクロ各話のみ
2009-12-21,0.2919020715630885,こちら葛飾区亀有公園前派出所,クリスマスイルミネーションの巻,False,モノクロ各話のみ
2010-01-04,0.6377649325626205,こちら葛飾区亀有公園前派出所,正月大阪駅でんの巻,False,モノクロ各話のみ
2010-01-18,0.5354166666666667,こちら葛飾区亀有公園前派出所,両津仕分けの巻,False,モノクロ各話のみ
2010-01-25,0.3702882483370288,こちら葛飾区亀有公園前派出所,ケータイ小説家の巻,False,モノクロ各話のみ
2010-02-01,0.5509355509355509,こちら葛飾区亀有公園前派出所,マリアのマイカーの巻,False,モノクロ各話のみ
2010-02-08,,こちら葛飾区亀有公園前派出所,女子カメラブームの巻,True,モノクロ各話のみ
2010-02-15,0.3333333333333333,こちら葛飾区亀有公園前派出所,おいでよ萌風呂!の巻,False,モノクロ各話のみ
2010-02-22,0.3677419354838709,こちら葛飾区亀有公園前派出所,オヤジ小学生の巻,False,モノクロ各話のみ
2010-03-01,0.4842767295597484,こちら葛飾区亀有公園前派出所,武将ブームの巻,False,モノクロ各話のみ
2010-03-08,,こちら葛飾区亀有公園前派出所,世界一の下町タワーの巻,True,モノクロ各話のみ
2010-03-15,0.5991091314031181,こちら葛飾区亀有公園前派出所,踊る婦警の巻,False,モノクロ各話のみ
2010-03-22,0.7642105263157895,こちら葛飾区亀有公園前派出所,来日アニールモアンの巻,False,モノクロ各話のみ
2010-03-29,0.4845360824742268,こちら葛飾区亀有公園前派出所,SUBJECT・ROSE OF ANNIE,False,モノクロ各話のみ
2010-04-05,0.714902807775378,こちら葛飾区亀有公園前派出所,お花見王子の巻,False,モノクロ各話のみ
2010-04-12,0.319910514541387,こちら葛飾区亀有公園前派出所,餃子屋両さんの巻,False,モノクロ各話のみ
2010-04-19,0.7591397849462366,こちら葛飾区亀有公園前派出所,「今日は就職くん」の巻,False,モノクロ各話のみ
2010-05-17,,こちら葛飾区亀有公園前派出所,愛犬コンビの巻,True,モノクロ各話のみ
2010-05-17,0.5268389662027833,こちら葛飾区亀有公園前派出所,警視庁応援団の巻,False,モノクロ各話のみ
2010-05-24,0.3174946004319654,こちら葛飾区亀有公園前派出所,デパート物語の巻,False,モノクロ各話のみ
2010-05-24,0.4723926380368098,こちら葛飾区亀有公園前派出所,現代ケータイ事情の巻,False,モノクロ各話のみ
2010-05-31,0.7185501066098081,こちら葛飾区亀有公園前派出所,鑑定師大原部長の巻,False,モノクロ各話のみ
2010-06-07,0.6414686825053996,こちら葛飾区亀有公園前派出所,帰還1989-008J,False,モノクロ各話のみ
2010-06-14,,こちら葛飾区亀有公園前派出所,みんなでギネスの巻,True,モノクロ各話のみ
2010-06-21,0.6687631027253669,こちら葛飾区亀有公園前派出所,飛び出せ3Dの巻,False,モノクロ各話のみ
2010-06-28,0.2750533049040511,こちら葛飾区亀有公園前派出所,プラモの時代の巻,False,モノクロ各話のみ
2010-07-05,0.7062634989200864,こちら葛飾区亀有公園前派出所,ボウリングリフォームの巻,False,モノクロ各話のみ
2010-07-12,,こちら葛飾区亀有公園前派出所,鳥の就活の巻,True,モノクロ各話のみ
2010-07-19,0.7396449704142012,こちら葛飾区亀有公園前派出所,疾走ミニ3駆の巻,False,モノクロ各話のみ
2010-07-26,0.5750487329434698,こちら葛飾区亀有公園前派出所,下町タワーの巻,False,モノクロ各話のみ
2010-08-02,0.811088295687885,こちら葛飾区亀有公園前派出所,知ったかぶり警官の巻,False,モノクロ各話のみ
2010-08-09,0.654510556621881,こちら葛飾区亀有公園前派出所,夏の子供林間学校の巻,False,モノクロ各話のみ
2010-08-23,,こちら葛飾区亀有公園前派出所,勘違い警官の巻,True,モノクロ各話のみ
2010-08-30,0.7971014492753623,こちら葛飾区亀有公園前派出所,SUBJECT I❤HANABI,False,モノクロ各話のみ
2010-09-06,0.5973741794310722,こちら葛飾区亀有公園前派出所,恐怖の警察署の巻,False,モノクロ各話のみ
2010-09-13,0.8747300215982722,こちら葛飾区亀有公園前派出所,笑い薬飲みなさいの巻,False,モノクロ各話のみ
2010-09-20,0.8768577494692145,こちら葛飾区亀有公園前派出所,想い出の同窓会の巻,False,モノクロ各話のみ
2010-09-27,0.8657718120805369,こちら葛飾区亀有公園前派出所,溶接隊長の巻,False,モノクロ各話のみ
2010-10-04,0.7777777777777778,こちら葛飾区亀有公園前派出所,カメレオンボールの巻,False,モノクロ各話のみ
2010-10-11,0.7864923747276689,こちら葛飾区亀有公園前派出所,亀有クリーン大作戦の巻,False,モノクロ各話のみ
2010-10-18,0.7463002114164905,こちら葛飾区亀有公園前派出所,ご金魚物語の巻,False,モノクロ各話のみ
2010-10-25,,こちら葛飾区亀有公園前派出所,パワフル立石の巻,True,モノクロ各話のみ
2010-11-01,0.4523326572008113,こちら葛飾区亀有公園前派出所,次世代車発表の巻,False,モノクロ各話のみ
2010-11-08,0.7266514806378133,こちら葛飾区亀有公園前派出所,蜜柑とメダカの巻,False,モノクロ各話のみ
2010-11-15,0.6344969199178645,こちら葛飾区亀有公園前派出所,わしらカセット世代の巻,False,モノクロ各話のみ
2010-11-22,0.7777777777777778,こちら葛飾区亀有公園前派出所,両津LCCの巻,False,モノクロ各話のみ
2010-11-29,0.789247311827957,こちら葛飾区亀有公園前派出所,DJ部長の巻,False,モノクロ各話のみ
2010-12-06,,こちら葛飾区亀有公園前派出所,ショート漫画大会の巻　／　1亀 うわの空相談の巻　／　2亀 スーパーブックソムリエ美容師の巻　／　3亀 ヒマな時、電子辞書を引くとおもしろいぞの巻　／　4亀 レンタルサイクルの巻　／　5亀 セレブタウンの巻　／　6亀 冬の海の家の巻　／　7亀 IC-CARNAVIの巻　／　8亀 戦場カメラマンの巻　／　9亀 大人の階段の巻　／　10亀 秘密の花園の巻,True,モノクロ各話のみ
2010-12-13,0.7464788732394366,こちら葛飾区亀有公園前派出所,省スペースゴルフの巻,False,モノクロ各話のみ
2010-12-20,0.7894736842105263,こちら葛飾区亀有公園前派出所,Christmas機動捜査網の巻,False,モノクロ各話のみ
2011-01-04,0.36779324055666,こちら葛飾区亀有公園前派出所,纏の巫女入門の巻・前編,False,モノクロ各話のみ
2011-01-31,0.7014925373134329,こちら葛飾区亀有公園前派出所,纏の巫女入門の巻・後編,False,モノクロ各話のみ
2011-02-07,,こちら葛飾区亀有公園前派出所,フィルムカメラマンの巻,True,モノクロ各話のみ
2011-02-14,0.5896328293736501,こちら葛飾区亀有公園前派出所,東京スキードームの巻,False,モノクロ各話のみ
2011-02-21,0.8145695364238411,こちら葛飾区亀有公園前派出所,女子プラモ部の巻,False,モノクロ各話のみ
2011-02-28,0.7864923747276689,こちら葛飾区亀有公園前派出所,気がついたら大阪の巻,False,モノクロ各話のみ
2011-03-07,,こちら葛飾区亀有公園前派出所,雪の教室の巻,True,モノクロ各話のみ
2011-03-14,0.8272138228941684,こちら葛飾区亀有公園前派出所,ITASHA祭の巻,False,モノクロ各話のみ
2011-03-21,0.7936842105263158,こちら葛飾区亀有公園前派出所,こちら通天閣署別館の巻,False,モノクロ各話のみ
2011-03-28,,こちら葛飾区亀有公園前派出所,隣の大阪さんの巻,True,モノクロ各話のみ
2011-04-04,0.7883369330453563,こちら葛飾区亀有公園前派出所,麻雀刑事の巻,False,モノクロ各話のみ
2011-04-11,0.839835728952772,こちら葛飾区亀有公園前派出所,Animal survival GAME,False,モノクロ各話のみ
2011-04-25,0.7874186550976139,こちら葛飾区亀有公園前派出所,花見の春が来たの巻,False,モノクロ各話のみ
2011-05-02,0.6870748299319728,こちら葛飾区亀有公園前派出所,時給2万円のバイトIIの巻,False,モノクロ各話のみ
2011-05-09,0.3540372670807453,こちら葛飾区亀有公園前派出所,両津ミュージック仕分けの巻,False,モノクロ各話のみ
2011-05-16,0.8426501035196687,こちら葛飾区亀有公園前派出所,ロボソン2011の巻,False,モノクロ各話のみ
2011-05-23,,こちら葛飾区亀有公園前派出所,白と黒の訪問者の巻,True,モノクロ各話のみ
2011-06-06,0.732739420935412,こちら葛飾区亀有公園前派出所,首都高勘定せんの巻,False,モノクロ各話のみ
2011-06-13,0.5535307517084282,こちら葛飾区亀有公園前派出所,3人の夜勤の巻,False,モノクロ各話のみ
2011-06-20,,こちら葛飾区亀有公園前派出所,ドリームマシーンの巻,True,モノクロ各話のみ
2011-06-27,0.7450549450549451,こちら葛飾区亀有公園前派出所,書道家族の巻,False,モノクロ各話のみ
2011-07-04,0.6936542669584245,こちら葛飾区亀有公園前派出所,省エネ警察署の巻,False,モノクロ各話のみ
2011-07-11,0.6423841059602649,こちら葛飾区亀有公園前派出所,趣味のお宝探しの巻(コイン編),False,モノクロ各話のみ
2011-07-18,,こちら葛飾区亀有公園前派出所,両津プロデューサーの巻,True,モノクロ各話のみ
2011-07-25,0.6198704103671706,こちら葛飾区亀有公園前派出所,現金コレクターの巻,False,モノクロ各話のみ
2011-08-01,0.8825995807127882,こちら葛飾区亀有公園前派出所,ARレイコの巻,False,モノクロ各話のみ
2011-08-08,0.7867803837953091,こちら葛飾区亀有公園前派出所,野性に帰れの巻,False,モノクロ各話のみ
2011-08-15,,こちら葛飾区亀有公園前派出所,勝鬨橋、再び開く!!の巻,True,モノクロ各話のみ
2011-08-22,,こちら葛飾区亀有公園前派出所,夢の世界一周クルーズの巻,True,モノクロ各話のみ
2011-09-05,0.501039501039501,こちら葛飾区亀有公園前派出所,流し麺類大繁盛の巻,False,モノクロ各話のみ
2011-09-12,0.4989648033126294,こちら葛飾区亀有公園前派出所,夏の思い出の巻,False,モノクロ各話のみ
2011-09-19,,こちら葛飾区亀有公園前派出所,正義のKCくんの巻,True,モノクロ各話のみ
2011-09-26,0.8293216630196937,こちら葛飾区亀有公園前派出所,雑学巡査再登場の巻,False,モノクロ各話のみ
2011-10-03,0.527114967462039,こちら葛飾区亀有公園前派出所,巨大魚!魚!魚!の巻,False,モノクロ各話のみ
2011-10-10,0.8322295805739515,こちら葛飾区亀有公園前派出所,両津マスクマンの巻,False,モノクロ各話のみ
2011-10-17,,こちら葛飾区亀有公園前派出所,ARゴルフの巻,True,モノクロ各話のみ
2011-10-24,0.6889848812095032,こちら葛飾区亀有公園前派出所,叱られた勘吉の巻,False,モノクロ各話のみ
2011-10-31,,こちら葛飾区亀有公園前派出所,がんばれ!町工場の巻,True,モノクロ各話のみ
2011-11-07,0.8357894736842105,こちら葛飾区亀有公園前派出所,プライズハンターの巻,False,モノクロ各話のみ
2011-11-14,0.7168539325842697,こちら葛飾区亀有公園前派出所,意外と器用な雑学の巻,False,モノクロ各話のみ
2011-11-21,0.8161925601750547,こちら葛飾区亀有公園前派出所,ポリスアニマルランドの巻,False,モノクロ各話のみ
2011-11-28,,こちら葛飾区亀有公園前派出所,オンラインサバゲー?の巻,True,モノクロ各話のみ
2011-12-05,0.6811594202898551,こちら葛飾区亀有公園前派出所,ペンギン大行進の巻,False,モノクロ各話のみ
2011-12-12,,こちら葛飾区亀有公園前派出所,1950年代過去の旅の巻,True,モノクロ各話のみ
2011-12-12,,こちら葛飾区亀有公園前派出所,2046年未来の旅,True,モノクロ各話のみ
2012-01-01,,こちら葛飾区亀有公園前派出所,草野球の星!両津選手の巻,True,モノクロ各話のみ
2012-01-08,0.8681102362204725,こちら葛飾区亀有公園前派出所,100均ビル忘年会の巻,False,モノクロ各話のみ
2012-01-15,0.7576335877862596,こちら葛飾区亀有公園前派出所,蝶の旅の巻,False,モノクロ各話のみ
2012-01-22,0.6278625954198473,こちら葛飾区亀有公園前派出所,マリアSOSの巻,False,モノクロ各話のみ
2012-01-30,0.6434599156118144,こちら葛飾区亀有公園前派出所,ビデオメガネの巻,False,モノクロ各話のみ
2012-02-06,0.8209876543209876,こちら葛飾区亀有公園前派出所,両津さんにおすすめしますの巻,False,モノクロ各話のみ
2012-02-13,0.5640495867768595,こちら葛飾区亀有公園前派出所,下町娘、麗子の巻,False,モノクロ各話のみ
2012-02-20,,こちら葛飾区亀有公園前派出所,雪の日の巻,True,モノクロ各話のみ
